mu,omega,alpha1,beta1,shape,tick,ar1,ar2,ma1,ma2,alpha2,gamma1,gamma2,beta2,ma3,eta11,eta21,skew,ar3,ar4,ar5,ma4,label
0.00198923777669297,1.08062357486261e-06,0.0738084205822658,0.925058541705072,6.02136276479936,GWW,,,,,,,,,,,,,,,,,2010
0.00166638831684148,3.06214810282953e-05,9.57590714289196e-10,0.903080762565678,8.34516494718719,HAL,,,,,1.94764923899329e-08,0.322234717781711,-0.230662220424127,,,,,,,,,,2010
0.00167778708761958,4.12390465725768e-05,0.128906054017904,0.733617787915176,4.77207689709686,HAS,0.800354492795665,-0.0935137562006736,-0.828543046583753,,,,,,,,,,,,,,2010
0.00231110182772323,3.84729297471308e-05,0.0984701177877147,2.77759390743762e-08,12.188422072917,HBAN,,,,,,,,0.848812931153285,,,,,,,,,2010
0.00137514133006351,9.67525291504463e-06,0.124716940225812,0.848552636434221,4.09870954149999,HD,,,0.132295579873497,,,,,,,,,,,,,,2010
0.00161939551621966,1.39202774691715e-05,0.0584015989486733,0.902415854919274,9.9914706732845,HES,-0.0640063870662631,,,,,,,,,,,,,,,,2010
0.00112846970455533,2.67083033215136e-05,0.0481445150793841,0.91070706870187,10.5951315881344,HIG,,,,,,,,,,,,,,,,,2010
0.000769977842296375,6.67148533778783e-06,0.0323217901657277,0.966678179704797,2.66893061203281,HOLX,,,,,,,,,,,,,,,,,2010
0.00252166456683144,5.9677972381612e-06,0.109674692409189,0.873287322841808,5.76111798908698,HON,-0.00161023156781705,,,,,,,,,,,,,,,,2010
0.000773652743755554,7.34724375769132e-06,0.160876931982567,0.828130227042352,5.32554638440181,HPQ,,,,,,,,,,,,,,,,,2010
0.00105905895762442,8.14569009784739e-06,0.189494799976834,0.734732492126254,5.59215650327072,HRL,,,,,,,,,,,,,,,,,2010
0.00125182147473023,2.02972981463688e-05,0.191444813129516,0.713669320572837,5.56444638224588,HSIC,,,,,,,,,,,,,,,,,2010
0.00345463646012689,3.41019367312127e-05,1.00738032694909e-06,0.749312184726255,15.9835299070482,HST,,,,,0.195921131446265,,,,,,,,,,,,2010
0.000701046384440463,1.03202348410422e-06,0.0273326073951767,0.962665746724934,4.8967120090779,HSY,,,,,,,,,,,,,,,,,2010
0.000425746668408858,1.00296958689402e-12,0.00625550186384774,0.991529900889139,7.55609112017915,HUM,-0.0703097263230426,,,,,,,,,,,,,,,,2010
0.0011322057485122,2.34298804742014e-05,0.0573463836981512,0.894713096761264,7.83075240901644,HWM,,,,,,,,,,,,,,,,,2010
0.000917765060769142,4.5768971175399e-06,0.106652116034466,0.856907974650132,8.09106014138249,IBM,-0.518949646466329,,0.377024510027147,,,,,,,,,,,,,,2010
0.00109496647668781,1.6915965657772e-07,0.0600959517740044,0.696546209951676,13.7830871725939,ICE,0.363826331113591,-0.702867672404066,-0.467975746234288,0.739033008195869,0.0860978943175557,,,0.119412355299593,,0.999594565339713,0.00757765857983017,,,,,,2010
0.00130155987500638,1.77142163412377e-06,0.0204342858210252,0.971398060148936,3.61649505524694,IDXX,,,,,,,,,,,,,,,,,2010
0.00149534426334403,5.33829214204006e-06,0.0932022603072427,0.888887084893448,10.3210768100466,IEX,-0.853335950076825,,0.925667714544283,,,,,,,,,,,,,,2010
0.00116341608749141,1.81431337234328e-05,4.45240530662798e-08,0.790376334829263,5.48929849876313,IFF,,,,,0.00126314208826807,-0.111515920948219,0.400826274017754,,,,,,,,,,2010
0.00125392400984685,1.90816394306596e-05,0.0294138917569175,0.910869554125625,3.80825715032947,ILMN,,,,,,,,,,,,,,,,,2010
0.00170675682254499,9.17425698444705e-06,0.035194057809643,0.950862047301886,7.37628084919672,INCY,-0.00122675454700398,0.0131999887638508,,,,,,,,,,,-0.0174946820234334,,,,2010
0.000695308989397989,2.56697022572222e-13,0.0695543853095007,0.929241746499887,8.92885977402295,INTC,,,,,,,,,,,,,,,,,2010
0.00188163826923126,4.33256083420506e-05,0.267505679200533,0.703932235059756,2.7924167243221,INTU,,,-0.0812394360853571,,,,,,,,,,,,,,2010
0.00118185462183396,3.5359399782681e-11,0.0548933904777795,0.943736017110166,9.80916828979668,IP,,,,,,,,,,,,,,,,,2010
0.000415558064592397,1.50744095825923e-15,0.0673142565247076,0.260729226530002,5.45463746971498,IPG,-1.84711488536117,-0.947575242332528,1.8865336097966,0.966832041541576,,,,0.667738304816266,,,,,,,,,2010
0.000823268797998898,1.31368600547812e-05,0.0151392973565908,0.954734920958653,3.16105312347907,IRM,,,,,,,,,,,,,,,,,2010
-0.000611760288419468,8.12801635031924e-06,2.82922005722675e-08,0.98581527550432,3.90554336738172,ISRG,,,,,,,,,,,,,,,,,2010
0.0021982316994416,9.60442962219136e-06,0.0312450447663755,0.93687882868418,3.44411111449198,IT,0.88323102555611,,-0.841549984844855,-0.0922351155647993,,,,,,,,,,,,,2010
0.00148539817201471,4.15110503938791e-06,0.0724307694571868,0.922077519858955,3.82065230281578,ITW,,,,,,,,,,,,,,,,,2010
0.00176851252683957,1.87114584580835e-05,0.115390836917969,0.857038578941115,8.96119146193983,IVZ,,,,,,,,,,,,,,,,,2010
0.0016919533544526,1.55272036979466e-05,0.060339965696257,0.906902960263325,5.59650945750404,J,,,,,,,,,,,,,,,,,2010
0.00140352504801267,1.18842130650204e-05,0.042206824897084,0.91299027599843,10.8139970528518,JBHT,,,,,,,,,,,,,,,,,2010
0.000734258842957378,1.0874857751621e-05,0.0677776762250104,0.881922041251234,5.75428498950615,JCI,,,,,,,,,,,,,,,,,2010
0.00162793955929211,4.75508178123442e-06,0.0950625421015633,0.87970184418505,6.94570409390289,JKHY,-0.0457203768869081,,,,,,,,,,,,,,,,2010
0.000333722723711243,2.91622198812749e-06,0.0968582913319452,0.865148220464088,4.54907954875994,JNJ,,,,,,,,,,,,,,,,,2010
0.00208234352022156,1.57586534471988e-05,0.0384809200119555,0.926673380023853,5.30916693872472,JNPR,,,-0.13514604165704,,,,,,,,,,,,,,2010
0.00086196711388065,1.84930711340326e-05,0.0761672422579316,0.875213118524518,12.007562255025,JPM,,,,,,,,,,,,,,,,,2010
0.000104549140760904,1.65507738445632e-05,0.089809020072426,0.675535011898748,3.46087981057082,K,-0.777897898931249,,0.670090788063989,-0.181550339435583,0.138394587717223,,,,-0.031413552954403,,,,,,,,2010
2.86961993179508e-05,6.22696780192146e-07,0.00775913736848713,0.990060017812874,3.46247037166979,KDP,,,,,,,,,,,,,,,,,2010
0.000906683818486612,6.18609967311653e-06,0.0302391340639266,0.95891308147071,99.9986824655008,KEY,0.852767014609053,0.103943090184898,-0.999999983104631,,,,,,,,,,,,,,2010
0.00227039346752224,1.24204815006407e-05,0.067957526647531,0.90425507291307,10.8191391312024,KIM,,,,,,,,,,,,,,,,,2010
0.000958086309552635,5.29514251328381e-14,0.0457337522872138,0.952171923983102,9.65821450453492,KLAC,,,,,,,,,,,,,,,,,2010
0.000447453950919073,5.46982068202705e-14,0.000213288014480582,0.998059905609466,6.26120745821932,KMB,,,,,,,,,,,,,,,,,2010
0.00119178236971979,8.48142355069288e-06,0.0456361278242255,0.941497994897492,5.68902556574622,KMX,,,,,,,,,,,,,,,,,2010
0.00111639582800394,2.29889044688888e-06,0.0607444127427464,0.923048035763434,3.73896995818558,KO,,,,,,,,,,,,,,,,,2010
0.00201552173556715,0.000103702880797645,0.153584908620552,0.321053927467544,4.78383020626189,KR,,,,,,,,,,,,,,,,,2010
0.000911162985162725,7.82525852670685e-06,0.0444139992311062,0.781055260807093,5.28049600816875,L,,,,,0.144632941176256,,,,,,,,,,,,2010
-0.000472377699158007,3.80504023786178e-07,1.05568393469814e-09,0.998999942857805,3.54231370111099,LDOS,,,,,,,,,,,,,,,,,2010
5.58673211704826e-05,2.26251825917552e-16,0.000627580774088221,0.998153451810251,6.84627583155439,LEN,-0.559258932972277,0.337370795898109,0.623760344577664,-0.347992793123836,,,,,,,,,,,,,2010
0.000738009114239549,9.94968750970809e-08,3.44539201960021e-07,0.998998267212821,9.14789738748292,LH,,,,,,,,,,,,0.89672089185824,,,,,2010
0.000503761428169707,4.98353121769489e-06,0.0815153351924686,0.902212024827947,6.410477800254,LHX,,,-0.146883481078778,,,,,,,,,,,,,,2010
0.00116050187075279,8.1308352201549e-06,0.0875312303709578,0.880764838144601,8.25855796364705,LKQ,,,,,,,,,,,,,,,,,2010
0.000654936031018549,9.00425278847165e-06,0.118308915955902,0.794139322802361,6.18067933686772,LLY,-0.556979696882372,-0.918561212964605,0.580329853131527,0.954799778917955,,,,,,,,,,,,,2010
-6.45425332942191e-05,3.94549482766396e-09,1.03455299887326e-05,0.999999025310034,23.1617306731372,LMT,,,,,0.00353435465505245,0.221019966564848,-0.230108005403845,,,,,,,,,,2010
0.00111326700259871,1.77779403596317e-06,0.044852777917378,0.941587305546357,5.12166975643771,LNT,0.954560008193223,-0.0498140036860772,-0.96181166044254,,,,,,,,,,,,,,2010
6.46036335533136e-05,4.41528156455688e-05,0.202899488590073,4.54423204585035e-11,4.98846173316018,LOW,,,,,,-0.109580850941092,,0.719738116345853,,,,,,,,,2010
0.00158712130080156,4.28840257802195e-12,0.021121986392055,0.976917473534326,8.6480425938673,LRCX,,,,,,,,,,,,,,,,,2010
0.000379575339413898,2.3798816374501e-05,0.117157983704009,0.0955953739168343,4.69428101588333,LUV,-0.700089588660823,,0.537476768110427,,,,,0.714698128321778,,,,,,,,,2010
0.00423696859490583,1.42456225134155e-07,1.1220994513086e-09,0.998999980335375,9.12005164347418,LVS,-0.0621620979331024,0.0879729214736732,,,,,,,,,,,,,,,2010
0.00202789547559879,0.000151332076873238,0.180441880696678,0.0931525355879169,5.01348257594183,LYV,-0.0241488226441142,,,,,,,0.568298551831502,,,,,,,,,2010
0.000606798595848252,1.16369949130957e-05,6.28109576057629e-08,0.985992206358781,2.69451770703385,MA,,,,,,,,,,,,,,,,,2010
0.00124150251364838,9.36498621365642e-06,0.0784164109543819,0.883781559667222,8.03602199965948,MAA,,,,,,,,,,,,,,,,,2010
0.00244733533358031,2.85523215743428e-06,0.089503321319958,0.909495373962155,5.37647810704833,MAR,,,,,,,,,,,,,,,,,2010
0.00132888294065672,7.52867385772584e-06,0.0663094765506066,0.926468504808311,4.39394909644771,MAS,,,,,,,,,,,,,,,,,2010
0.00110676585436986,2.98734087529788e-06,0.0656846822819647,0.903925057766304,5.61573638668073,MCD,,,-0.136231676214713,,,,,,,,,,,,,,2010
0.000981494756226995,4.37652731374233e-06,0.0390525196210546,0.943280260573226,7.08018975444606,MCHP,,,-0.125819775983139,,,,,,,,,,,,,,2010
0.000337122241835864,1.70355438556207e-08,6.05452593761567e-09,0.998999989159197,7.59143804520728,MCK,,,,,,,,,,,,,,,,,2010
-0.000133005944839314,4.69541368708577e-06,0.114970052775663,0.884029881208179,4.1205246097949,MCO,,,,,,,,,,,,,,,,,2010
0.000915126317433134,5.19034703880674e-06,0.0579828929149443,0.894242583103452,6.19763950048924,MDLZ,-0.104068161416234,-0.0257153990038379,,,,,,,,,,,,,,,2010
-6.90530945736806e-05,4.36044495146922e-11,1.23243038470506e-06,0.99899160609769,4.61338951676848,MDT,,,,,,,,,,,,,,,,,2010
0.0018285047262199,2.0862720877543e-05,0.129046043015865,0.833810650239631,6.63565734253125,MET,,,,,,,,,,,,,,,,,2010
0.003177121890974,4.91126581074995e-05,0.0757932984471151,0.0239157395274827,7.65059456845721,MGM,-0.604016237179828,0.0401106615599779,0.582201386466787,,,,,0.863553853266506,,,,1.18127540999176,,,,,2010
0.00112880816542416,6.76454214571985e-05,0.191108003099993,0.727032626049386,6.24558874427789,MHK,,,,,,,,,,,,,,,,,2010
0.00136951486040606,1.80711398348978e-05,0.149110815800845,0.654649498337131,7.8737347591074,MKC,-0.0118668781627253,0.719599062291011,0.00275474696929262,-0.872482102907039,,,,,,,,,,,,,2010
0.00273492239738225,2.84258835990354e-05,0.105320278675764,0.83869415333932,5.48521424619637,MKTX,,,,,,,,,,,,,,,,,2010
0.000686588744449462,1.68237963665705e-06,0.0287950217252355,0.964359392804155,5.12245091144961,MLM,,,,,,,,,,,,,,,,,2010
0.00149886275620284,4.6736917883731e-06,0.153826511040655,0.839706911574486,4.22075102043065,MMC,,,,,,,,,,,,,,,,,2010
0.00070459554556532,1.11829103503774e-05,0.0275118789097128,0.912196377875192,4.51687383084125,MMM,,,,,,,,,,,,,,,,,2010
0.000660766903929496,1.30767283810735e-05,0.0267019204560734,0.927161182274872,3.31131823592119,MNST,,,,,,,,,,,,,,,,,2010
0.00129716146682587,4.14438325863623e-06,0.0668248849337639,0.884598346305901,7.48505441958796,MO,,,,,,,,,,,,0.895538357382803,,,,,2010
0.00102208720387501,9.9938298729102e-06,0.0378880684402438,0.937370845423815,4.78023556392744,MOH,,,,,,,,,,,,,,,,,2010
0.00028141791053176,3.04675355215087e-05,0.0248009443974582,0.928622636747688,10.8850337019094,MOS,,,,,,,,,,,,,,,,,2010
-0.00124573731897131,1.28528703882164e-06,1.11756459376265e-05,0.211800836860638,13.1862092699858,MPWR,,,,,1.4462271135666e-05,,,0.786338788085761,,,,,,,,,2010
0.000369791686058147,6.97311325860672e-06,0.103727428619963,0.853737018701519,10.3728095001601,MRK,,,,,,,,,,,,,,,,,2010
0.000834093486981772,2.09686150473674e-05,8.06614536038772e-08,0.845178247363932,7.24218070574253,MRO,,,,,0.0671162535167568,,,,,,,,,,,,2010
0.000286606275238944,2.77787315906991e-05,0.0683468027676175,0.840175543614917,44.2567678801152,MS,0.2501220545915,,-0.251220198214795,,0.0251693817708742,,,0.000521138445995229,,,,,,,,,2010
0.000629107524660604,8.43131151303216e-13,8.55035956858029e-05,0.99871482560601,6.29743827716407,MSCI,,,,,,,,,,,,,,,,,2010
0.000453222637105764,6.77099634450946e-06,0.0766348241608152,0.88909812591839,6.31739778993559,MSFT,,,,,,,,,,,,,,,,,2010
0.000561271397626476,1.29510785738317e-11,0.0124364619630839,0.032880441394407,5.23787141897025,MSI,,,,,,,,0.94982317272916,,,,,,,,,2010
0.00160078795862036,1.14419213378557e-05,0.0611666067109537,0.912397829162869,11.5855928293916,MTB,,,,,,,,,,,,,,,,,2010
0.00201105674631092,1.3730726495663e-05,0.0896802022135808,0.855510414336827,6.67187132423132,MTD,,,,,,,,,,,,,,,,,2010
-0.000877402133621943,4.01935568594604e-07,1.39298768882767e-09,0.998999976196312,9.10474192817198,MU,-0.762936524250449,,0.614362064792511,-0.227048388410194,,,,,,,,,,,,,2010
0.00188576849588402,2.84080200839929e-05,0.144659147875348,0.786379121990242,4.30061166771098,NDAQ,,,,,,,,,,,,,,,,,2010
0.00228382498164072,2.80959210520526e-05,0.067486339808552,0.885405052111664,3.84292125573574,NDSN,,,,,,,,,,,,,,,,,2010
-0.000170173383681597,3.21767794047948e-12,9.92700334323207e-05,0.217019781260927,7.13797158928476,NEE,,,,,,0.110333371773881,,0.726685866740664,,,,,,,,,2010
0.000859216684190668,5.47158739107074e-11,9.70051369020374e-05,0.179105865712548,27.1607691383198,NEM,-0.777733080978542,,0.686242986493925,,,0.0265920216410286,,0.805340318563987,,,,,,,,,2010
0.00302684995624349,2.01668973936142e-05,4.00946513287875e-06,0.987156299881161,3.21507234537439,NFLX,,,,,,,,,,,,,,,,,2010
0.00111374810138835,4.13032748715663e-06,0.126064419630543,0.851881784825906,7.47439249952695,NI,,,,,,,,,,,,,,,,,2010
0.00142280322703711,1.2295329038219e-05,0.0833724125944449,0.872650440549373,3.45700058295573,NKE,,,,,,,,,,,,,,,,,2010
0.00150178487337148,6.96946752197482e-06,0.0908531319564965,0.879897424789176,6.11346075786965,NOC,,,,,,,,,,,,,,,,,2010
-0.000925559804825884,7.65329955455887e-07,0.0503771438356351,0.943844520048103,19.4709237368141,NRG,,,,,,,,,,,,,,,,,2010
0.00137098366561657,4.13390550579772e-06,0.0420360002917758,0.826426445692604,6.12735673082942,NSC,,,,,0.130536997136496,,,,,,,,,,,,2010
0.00114269286906937,8.91203444733066e-06,0.00493996033971625,0.979899253499143,3.7445900950741,NTAP,,,-0.0945701204016384,,,,,,,,,,,,,,2010
0.000659007304430122,7.66927969406271e-06,0.0509701811531738,0.923806742307833,5.6232787192725,NTRS,,,-0.159258319439341,-0.09555376621867,,,,,,,,,,,,,2010
-7.7598448879708e-05,1.47058412537183e-05,1.74818942561266e-07,0.900522787913181,59.996386595994,NUE,,,,,,0.0992767230705644,,,,,,0.971252805910818,,,,,2010
0.000657257521824932,1.11891205723903e-05,0.0298782324972093,0.954181598866957,6.47778443243117,NVDA,,,-0.0598700055797386,,,,,,,,,,,,,,2010
4.31439289195361e-05,2.88961166134076e-07,0.0457972610541001,0.953180284029936,5.83920736590723,NVR,,,,,,,,,,,,,,,,,2010
0.00153872466007852,5.43717728185193e-06,0.104978441188082,0.872188872767734,17.7235941378331,O,0.797056081877772,,-0.876981784996597,,,,,,,,,,,,,,2010
0.00251733109161098,6.98687893938306e-06,0.0666857868825474,0.917182092461381,6.29085924408951,ODFL,-0.0739391250449189,-0.0601875099828706,,,,,,,,,,,,,,,2010
0.0021373990362064,2.41912615652316e-07,0.0758306447912295,0.923169308959408,5.37762304651193,OKE,,,,,,,,,,,,,,,,,2010
0.00119777567445185,2.37708319406676e-06,0.0244288695559069,0.370412399074746,10.6874175596478,OMC,,,,,0.078254640075735,,,0.515668211812352,,,,,,,,,2010
0.000953650842479995,5.488781292815e-13,0.0164603341155492,0.0184389588131155,16.0884858326789,ON,,,0.0235070601624257,,1.63808225752799e-05,,,0.961889588944348,,,,,,,,,2010
0.000886847558094639,1.45917792532074e-05,0.0688151652627984,0.873104649522958,5.4508626162046,ORCL,,,,,,,,,,,,,,,,,2010
0.00166949901031558,1.3736883669456e-06,0.0273807831388754,0.965587749934667,4.63850696925175,ORLY,,,-0.113272888809659,,,,,,,,,,,,,,2010
0.00140248442123258,2.38632260245565e-05,2.55863561405209e-08,0.757604858004458,6.82171361953824,OXY,,,,,0.171711718201512,,,,,,,,,,,,2010
0.0020178338419324,6.02412674004862e-06,0.0610649190804794,0.926253984050635,52.4905384795749,PARA,,,,,,,,,,,,,,,,,2010
0.000714211130704155,4.50769794963388e-06,0.0529536672614772,0.919537401195528,5.90898671104738,PAYX,,,,,,,,,,,,,,,,,2010
0.00207531940343892,2.1253969872029e-05,1.52101756484188e-09,0.365784905826007,6.25078105743048,PCAR,,,,,1.46308391252514e-08,-0.00156294466530182,0.329742752650651,0.437699443792897,,,,,,,,,2010
0.000948265272716283,9.21063666100777e-06,0.084801264550703,0.833754643395803,5.76828738192663,PCG,,,-0.142566384843492,,,,,,,,,,,,,,2010
0.00125098799514453,1.71680442554094e-05,0.0575897455085659,0.893640273949179,6.68738752905164,PEAK,,,,,,,,,,,,,,,,,2010
-8.86869948646347e-05,1.56767968033578e-06,0.029501691749541,0.95897162424053,59.9993167549592,PEG,,,,,,,,,,,,1.03010020836591,,,,,2010
0.000385913600932312,2.53384397909699e-06,0.037995848594961,0.93229499437062,4.14758368990881,PEP,,,,,,,,,,,,,,,,,2010
-9.60129624426865e-05,6.56264912210811e-06,0.0669535656071591,0.891915245027349,13.1165033858802,PFE,-0.0888752396136029,,,,,,,,,,,,,,,,2010
0.00223767628109669,1.9336598813241e-05,0.0616126860655717,0.904308563121829,8.89999439691134,PFG,,,,,,,,,,,,,,,,,2010
0.000640358842649901,4.92952491122427e-06,0.0998359375220383,0.834023433522106,5.66261943391979,PG,,,,,,,,,,,,,,,,,2010
0.000714513729308635,2.67400792689294e-12,0.000157846112421034,0.94582196450364,6.81981064151755,PGR,,,-0.169662458293201,,0.0525783492385722,,,,,,,,,,,,2010
0.00298206768179552,4.31464680156444e-06,0.12648787048323,0.868988029306452,7.33611430548557,PH,,,,,,,,,,,,,,,,,2010
-0.000721145674675462,3.61267348216813e-05,0.0708553607889109,0.877952268354695,14.1004132836361,PHM,,,,,,,,,,,,,,,,,2010
0.00100125959137697,5.81211343263088e-06,0.0664668341256994,0.918506787177048,7.6281173444821,PKG,,,,,,,,,,,,,,,,,2010
0.00213303895674244,1.39149503585769e-05,0.085596491777627,0.886644962750983,19.4492748786265,PLD,,,,,,,,,,,,,,,,,2010
0.00131938673191014,5.52759597534292e-06,0.0759800700821802,0.887006041551986,7.37427140271098,PM,-0.00693785451368574,,,,,,,,,,,,,,,,2010
0.00130949277494821,1.64049361160295e-05,0.0655516846849609,0.89453977913906,19.7732562308126,PNC,,,,,,,,,,,,,,,,,2010
0.00162234280298205,4.75440504300173e-06,0.0576728444265699,0.927911603148588,4.60275244216142,PNR,,,,,,,,,,,,,,,,,2010
0.000662505774907396,1.16344624468441e-11,0.0504714416056365,0.947229096618867,8.54926332521808,PNW,0.709653925852981,,-0.840098573111299,,,,,,,,,,,,,,2010
0.00073683256854435,6.66895990162967e-05,3.3689017505389e-12,0.817563419176326,6.08257371604306,PODD,-1.75613138532277,-0.884260452838254,1.66171759558672,0.774468271427125,,0.118954378384795,,,,,,,,,,,2010
0.00137948626168757,1.22889018454177e-06,0.0774947952535771,0.921504150575135,7.60700113499,POOL,,,,,,,,,,,,,,,,,2010
0.00223870482317672,6.74809661961256e-06,0.0316903702919888,0.840241291045527,7.0796729229007,PPG,-0.152685696273154,,,,,0.190478722243099,,,,,,,,,,,2010
-0.000202823570551354,1.62750359237332e-06,0.0330896055439888,0.952359570855507,5.6579854081386,PPL,,,,,,,,,,,,,,,,,2010
0.00241924858181003,1.36965683943616e-05,0.111115279678718,0.859603868496236,8.06519288857369,PRU,0.544464351247749,,-0.573531681367759,,,,,,,,,,,,,,2010
0.00166071767294947,9.06683919641654e-06,0.0913851515513971,0.875133932279098,14.518980824533,PSA,,,,,,,,,,,,,,,,,2010
0.00124782007348378,4.19109855838263e-06,0.0842656128045654,0.910977916361008,4.39641453522005,PTC,,,,,,,,,,,,,,,,,2010
0.000364478068110955,3.52450710829712e-07,7.76617872382003e-09,0.998999868762107,5.47196587805824,PWR,,,,,,,,,,,,,,,,,2010
0.00236409397588298,1.64155711046093e-05,0.0103813100167915,0.899389504088113,8.96673015229314,PXD,0.0236725826722291,,,,,0.120357283338037,,,,,,,,,,,2010
0.000496756106693086,1.85407743934721e-13,0.00500410621007877,0.990860101140654,3.77888703856346,QCOM,,,,,,,,,,,,,,,,,2010
0.0031002700239353,2.35367039225779e-05,0.039633618082116,0.942888754184874,4.01437460024769,RCL,,,,,,,,,,,,,,,,,2010
0.00152365725783429,4.84719985720871e-06,0.0804224448458429,0.906949446289141,9.83090342614366,REG,,,,,,,,,,,,,,,,,2010
6.2152692044909e-05,5.76216028607974e-12,0.0168964469130703,0.982061037134493,3.39339114235808,REGN,,,,,,,,,,,,,,,,,2010
0.00138698234235612,2.54549637355383e-16,1.26521222767068e-05,0.123187314608535,24.9104261510733,RF,,,,,,-0.0420683363977442,,0.896629378599917,,,,1.00723501212253,,,,,2010
0.00142669637269363,1.12761014606229e-07,0.0422072233349207,0.956791923134221,4.15071019676664,RHI,,,,,,,,,,,,,,,,,2010
0.00261076241029753,1.20150405807162e-05,0.0771137741705841,0.889145302727198,5.19636422570189,RJF,,,,,,,,,,,,,,,,,2010
0.00230445971524914,2.05569783113842e-05,0.139487783979927,0.821370607926577,4.78685170013181,RL,,,,,,,,,,,,,,,,,2010
0.00108569723393498,1.00681703631963e-05,0.0393425705215588,0.919368147338882,5.13726637431018,RMD,0.92945271718093,-0.0222040402611025,-0.942040611565956,,,,,,,,,,,,,,2010
0.00247132829169421,9.38685505113553e-06,0.129296982074236,0.851349284545045,6.44323587711558,ROK,,,,,,,,,,,,,,,,,2010
0.00124702875657383,1.93672803465847e-07,3.42970652200522e-06,0.998987974408635,5.58907203031906,ROL,-0.129827016641814,,,,,,,,,,,,,,,,2010
0.00211066355503499,6.75976448436414e-06,0.0896984283537162,0.884556388335507,7.04322078118584,ROP,,,,,,,,,,,,,,,,,2010
0.00185455303223302,8.1138520456416e-05,0.155579089289001,0.509405842471101,18.4170217908832,ROST,,,-0.145817835591383,,,,,,,,,,,,,,2010
0.000831347425121529,7.97794014529235e-06,0.0706840713811773,0.898944648526717,5.04948801536534,RSG,,,,,,,,,,,,,,,,,2010
0.000838314418422402,4.69187605387607e-06,0.0983613513354106,0.885106716049197,3.88205526277904,RTX,-0.0196346152997861,,,,,,,,,,,,,,,,2010
0.000869855698756207,6.81919007345331e-06,0.091320700938619,0.907679217311876,3.23929877402314,RVTY,,,,,,,,,,,,,,,,,2010
0.00102284002948463,8.77404605977574e-07,0.0707218477124009,0.104746950872005,99.9998096630249,SBAC,0.229582898535152,,-0.187451551539204,-0.161911048025004,0.0636603681081887,,,0.752031505377185,,,,,,,,,2010
0.00109515168725591,1.26825766958596e-05,0.0524534784858403,0.911704825279883,4.71063646173839,SBUX,,,,,,,,,,,,,,,,,2010
-8.38709730931845e-05,1.19424433823636e-05,0.0517444491691005,0.915342151551822,4.60474129645148,SCHW,-0.101040982974657,,,,,,,,,,,,,,,,2010
0.00197218860658274,3.11150679354328e-06,0.15556990155355,0.838352682939809,31.1582456294569,SEE,,,,,,,,,,,,,,,,,2010
0.00143816847290144,6.25546052808715e-07,0.0300952154357213,0.965466763074918,3.77538903671606,SHW,-0.217910965675827,-1.00845150569511,0.139383510214124,0.997828422788777,,,,,,,,,-0.0974552943808954,,,,2010
0.000619572775055592,1.28484668898819e-11,0.0463299027073288,0.951649368834522,3.87874624282018,SJM,-0.66718999825026,,0.800534202460669,,,,,,,,,,,,,,2010
0.00119000474286516,5.63042688840518e-05,7.02724090947121e-11,0.731643454433784,5.81379038422188,SLB,,,,,,0.315675921250447,,,,,,,,,,,2010
0.00149621491796494,1.23132695210234e-06,0.0649935979145349,0.934006339887057,3.68222565385122,SNA,,,,,,,,,,,,,,,,,2010
0.000839606029793927,1.08255906571401e-05,0.165931015149639,0.784023174488939,5.02868107122215,SNPS,,,-0.168906661657526,,,,,,,,,,,,,,2010
0.000692834063320365,5.79881666300288e-07,0.0503060302882332,0.938522399215453,6.59522330117379,SO,-1.03946512898046,-0.215232095201986,0.859365574957153,,,,,,,,,,,,,,2010
0.00135128411282696,1.53073132990426e-05,0.11544418442948,0.845109005848489,17.6125864904822,SPG,,,,,,,,,,,,,,,,,2010
0.000949537725744921,2.75862513624357e-06,0.0973425379492834,0.901657417842899,3.66019258496735,SPGI,,,,,,,,,,,,,,,,,2010
0.000139795087236849,3.05654004299591e-12,0.0547547022384509,0.943954076532251,5.25676208711113,SRE,,,,,,,,,,,,,,,,,2010
0.000729523144739236,3.44033262555484e-12,0.00588521793058163,0.992606944205449,4.70148469380095,STE,,,,,,,,,,,,,,,,,2010
0.00179375612028785,2.37675894474054e-11,0.0509043655607643,0.945194911190164,18.7658010843816,STLD,-0.408763985896997,,0.383339049553066,,,,,,,,,,,,,,2010
0.000511045971785387,1.41794617398753e-05,0.0712524276487747,0.893363029272602,7.29222434011883,STT,,,-0.186151112817483,,,,,,,,,,,,,,2010
-0.0014373991401257,8.84059206552176e-15,3.88748757275517e-06,0.998841690647756,6.87430317242584,STX,,,,,,,,,,,,,,,,,2010
0.00156503595643145,1.58553702503305e-05,0.0543235392170019,0.87757416374372,6.42580051806183,STZ,,,,,,,,,,,,,,,,,2010
0.00140785300074613,7.98768809927439e-06,0.0588529793153659,0.916061030877125,6.99179732552248,SWK,,,,,,,,,,,,,,,,,2010
0.00312995178774722,3.54436112389059e-05,0.048734765234349,0.882834748089277,99.9455589669474,SWKS,-0.0634863962793285,,,,,,,,,,,,,,,,2010
0.000711221730106519,4.80926541375295e-05,1.13509801465884e-12,0.0586777556942291,4.95350289069078,SYK,0.00473313385142362,,,,,0.200001919386633,,0.604068437685941,,,,,,,,,2010
0.000576624862483105,5.74857285111796e-08,0.0692290895487349,0.929770895182553,9.33035896154524,SYY,,,,,,,,,,,,,,,,,2010
