mu,ar1,ma1,omega,alpha1,beta1,shape,tick,ar2,ma2,ma3,gamma1,beta2,ar3,alpha2,gamma2,skew,eta11,eta21,ar4,label
0.00107922138425365,-0.00295923829357625,,4.33278686054622e-08,3.35800235162066e-09,0.998999993575285,7.74885044884579,FITB,,,,,,,,,,,,,2013
0.00256292604059537,,,1.09849626379508e-05,1.85236855149776e-13,0.972331809362577,3.10933877649797,FLT,,,,,,,,,,,,,2013
0.00120150417157782,-0.108487648496774,,9.77813245159137e-07,0.0334080535807976,0.956794725628225,9.43021730914186,FMC,,,,,,,,,,,,,2013
0.000328309497263089,,,9.50530467808279e-06,5.09793022670201e-07,0.840200018517981,4.02229430630737,FRT,,,,0.163532715355866,,,,,,,,,2013
-0.000466502780978123,,,1.92036977462956e-10,0.00493110071714079,0.990522452455368,3.44349636615444,FSLR,,,,,,,,,,,,,2013
0.000722002327357732,0.0519635760697444,,5.06939898537923e-12,2.84064570430429e-06,0.997890152968369,3.10293867594762,FTNT,-0.0896301209929615,,,,,,,,,,,,2013
0.00123699865422884,-1.16405097373239,1.14756719260405,1.98389418480075e-13,8.26344963423262e-05,0.998263363098532,5.50526973029954,GD,-0.599715295278002,0.51839529144928,,,,,,,,,,,2013
0.000940587343334343,,,5.90709522636238e-08,3.294486241631e-09,0.998999983300233,4.97769143233873,GE,,,,,,,,,,,,,2013
0.000746661291629563,-0.0685384847277356,,6.20315217088257e-06,7.31035012183464e-09,0.961938868308373,3.63705110499727,GEN,,,,,,,,,,,,,2013
0.00319029695752995,,,5.26657468296329e-05,0.173892729625166,0.659353926637467,30.7970603570356,GILD,,,,,,,,,,,,,2013
0.00160508429863736,-0.0393933391523615,,1.5735470282678e-06,1.12607346524861e-06,0.987270659951868,2.96221879696277,GIS,,,,,,,,,,,,,2013
0.00171687573048198,0.878274924421359,-0.939821116904897,2.13477748912221e-05,2.82659573825305e-15,0.54593889194694,16.2761826959854,GL,,,,,,,0.162131920253075,,,,,,2013
0.00124099408497919,,,0.000107340792193137,2.62475980436812e-16,0.344213515075167,4.23697754969228,GLW,,,,,,,0.198802249152949,,,,,,2013
0.00117674400870061,,,2.15114802098889e-07,6.12934684823191e-10,0.998999974173768,12.3802552255936,GM,,,,,,,,,,,,,2013
0.00198175249675373,,,1.92310613025038e-06,3.99815596643522e-06,0.999989447481796,3.05865061269896,GNRC,,,,0.248804697061265,,,2.69969280552402e-06,-0.259793074034445,,,,,2013
0.000644665368652166,,,8.23860186877061e-15,2.27104997300531e-05,0.997489419903738,4.56967368067361,GOOGL,,,,,,,,,,,,,2013
0.0013605904889715,-0.00943418743769807,,8.65547256325359e-08,4.15776721233651e-09,0.998999989901286,6.68632013343185,GPC,,,,,,,,,,,,,2013
0.00184851395266548,,,7.85154628199186e-08,0.000391202440885524,0.99856492912476,2.74794243209294,GPN,,,,,,,,,,,,,2013
0.000643376732230687,,,3.53642639762891e-07,0.00527114769482786,0.993726905202451,3.22788758199016,GRMN,,,,,,,,,,,,,2013
0.00143416121453824,-0.0616273012790493,,2.05722204926005e-12,0.0143322216033265,0.983172243953298,13.0734845480759,GS,,,,,,,,,,,,,2013
0.000708545423237587,-0.0880895323201619,,8.97062054136599e-08,8.52281213260816e-09,0.998999974438508,6.86861001005001,GWW,,,,,,,,,,,,,2013
0.00153362272005327,-0.0765936554720017,,7.02634797999997e-06,0.0333187788587302,0.937380498142398,8.59830168277478,HAL,,,,,,,,,,,,,2013
0.00176724982716973,,,1.02396336598917e-07,2.04735710477587e-08,0.998999918823752,6.81927547675735,HAS,,,,,,,,,,,,,2013
0.001697442722436,-0.0907262948343809,,1.01088272181859e-07,8.71011792042769e-08,0.0337460556046834,36.3820801316172,HBAN,,,,,0.965253529390079,,6.50258625443861e-08,,,,,,2013
0.00122470687792012,0.861301924466894,-0.999999987063416,1.3166532099424e-07,1.33463116544009e-08,0.998999943448597,11.5911749227993,HCA,0.100964165484958,,,,,,,,,,,,2013
0.00110957233251072,-0.0401272951769,,2.57563342518794e-05,1.71729593025102e-20,0.656687938015447,12.2901221114727,HD,,,,0.230119955239291,,,,,,,,,2013
0.00182155559061513,,,5.35756277373763e-13,0.012051974536022,0.98529075382159,5.87785799663296,HES,,,,,,,,,,,,,2013
0.00153448502075344,-0.0480247732169705,,4.24857231203222e-05,0.165179508012951,0.651582457307418,10.7496426595235,HIG,,,,,,,,,,,,,2013
0.00272520062108242,,,2.70939065213086e-06,0.0182553019591358,0.961877497082625,7.86147641141227,HII,,,,,,,,,,,,,2013
0.000226578776556616,,,0.000205550740832819,0.381503593153554,0.105593176112708,3.93006802590972,HOLX,,,,-0.402809873554324,,,,,,,,,2013
0.00145089544013576,0.899651422297789,-0.950340599026623,1.63106688448932e-05,0.0726815177593932,0.7705668682593,7.2116134421848,HON,,,,,,,,,,,,,2013
0.00199483133341687,-0.117471011383515,,4.60912547384746e-13,3.49684647351193e-05,0.997067638834712,3.11744671380392,HPQ,,,,,,,,,,,,,2013
0.00142280287015314,-0.103264178089685,,1.32276418981376e-07,0.0315742601326368,0.376538306423433,5.24714842174017,HRL,0.00105500715481619,,,,,0.0732574630700396,,,,0.998746869586058,0.00062680966761727,,2013
0.00154011425767803,-0.0475248818622709,,5.71244145618362e-08,0.000509895500034365,0.999900643094215,17.5595454247545,HSIC,,,,0.149193265519181,,,9.31969555541424e-05,-0.152327566807575,,,,,2013
0.0008214363460132,0.909825093206584,-0.887314974500941,0.000106260737112173,1.80977587188775e-10,0.210485955003693,99.9997433469241,HST,,-0.0890426800891238,,0.352339044263486,,,,,,,,,2013
0.00120855568914089,-0.586405681790549,0.538680751710393,1.85857391040954e-07,0.000143808069841792,0.997584242889673,9.3098725348252,HSY,,-0.115346191721776,,,,,,,,,,,2013
0.00158992404472442,-0.313674569846423,0.412596368124814,9.63204034802512e-10,0.00688376762425305,0.990507422958457,5.08541953296761,HUM,-0.994037755724168,1.01867486760697,0.0767696564920219,,,,,,,,,,2013
-4.91836565988271e-05,-0.0324494039521713,,4.6459633750226e-07,5.22650626954901e-05,0.998923936446869,3.61842696760362,HWM,,,,,,,2.22276691384219e-05,,,,,,2013
0.000328669777077908,,,3.20718839514189e-07,1.69585222143757e-05,0.997490938143936,3.85122735682365,IBM,,,,,,,,,,,,,2013
0.00238923831885754,0.950890972622768,-0.929405968647193,2.49755958209064e-05,0.106915001644925,0.723766702064909,26.8237724602536,ICE,-0.869522022924777,0.849889204436608,-0.0377567105810655,,,,,,,,,,2013
0.000392531211511993,,,1.60789914138367e-05,0.085693541142236,0.786435789297633,6.2374100644037,IDXX,,,,,,,,,,,,,2013
0.00216973069044467,-0.0668069302429597,,2.60296107389043e-13,0.0171677032089315,0.981123966434152,6.81293105822423,IEX,,,,,,,,,,,,,2013
0.0010034988932063,-0.108943359324769,,8.07090870509505e-08,1.15339326851548e-08,0.998999917381299,9.06418032634268,IFF,,,,,,,,,,,,,2013
0.00108667981245275,,,5.00075361249138e-07,3.49771147846876e-09,0.998999929346691,3.33040857843143,ILMN,,,,,,,,,,,,,2013
0.00306667867966794,,,0.000346432181153054,0.0615453707115878,0.542633395763461,4.46724714702565,INCY,,,,,,,,,,,,,2013
0.00140935020425399,0.0529066709154966,,1.06437320061054e-11,4.01215715766074e-05,0.998861842127246,4.3769497396425,INTC,,,,,,,,,,,,,2013
0.00130446923717263,-0.141012164068369,0.0345806702610944,3.37404305917969e-06,0.0358190997119017,0.931691392645346,4.25202461608639,INTU,,-0.0240876002539745,0.0730315249292339,,,,,,,,,,2013
0.00113928926745712,,-0.111556949193824,4.1596497922463e-05,0.102477907840602,0.742782359181914,5.05467798526999,IP,,,,,,,,,,,,,2013
0.0019801725158139,-0.0310501871660236,,3.01794739453504e-05,0.059911127770954,0.763214318400326,6.51740450284132,IPG,,,,,,,5.8878474854336e-14,,1.02375168533654,,,,2013
0.000237188073479412,,,5.27387009202653e-07,1.15951389503071e-08,0.99899985320556,2.82386357877411,IRM,,,,,,,,,,,,,2013
-0.000319611223652352,,,1.92596058562623e-11,7.43918533553801e-06,0.998523684648401,3.14671796369185,ISRG,,,,,,,,,,,,,2013
0.00183808432891248,0.916261187410828,-0.942255857911791,3.48786604509625e-13,1.98349311287297e-05,0.998924517197963,5.20548655347009,IT,,,,,,,,,,,,,2013
0.0015507564752391,0.0472869217898866,,1.49957332947974e-11,0.014946393148261,0.983041711380362,7.18805881236709,ITW,,,,,,,,,,,,,2013
0.00161568715744451,-0.129364418181358,,3.71545832169614e-06,0.000787957266003719,0.999940336050925,6.02589978555715,IVZ,,,,0.0165587100190559,,,0.00482322177791284,-0.0561791992941184,,,,,2013
0.0024143593242264,0.00146930795670634,,3.01805006296209e-06,0.0140680284339245,0.970330069172048,5.3073179737065,J,,,,,0.000762027479241247,,,,,,,,2013
0.000432238601766423,0.0543320933478198,,8.73647197832602e-13,0.00571751328966281,0.992263089111026,6.43046121048895,JBHT,,,,,,,,,,,,,2013
0.00147028952933058,-0.066637213761976,,5.55503796825813e-07,0.00182699610651754,0.960559690257701,7.8894868319291,JCI,-0.054762017532592,,,-0.117548581215966,,,0.00131232703306363,0.187965885936341,,,,,2013
0.00129328753878903,-0.086539831334509,,4.33549640465798e-08,3.29615031613352e-05,0.998958787929454,5.22527338324452,JKHY,,,,,,,,,,,,,2013
0.00171674537080578,,,1.48970845568984e-05,0.301098304479158,0.488626233761455,11.9073628903251,JNJ,,,,,,,,,,,,,2013
0.000359423758676652,-0.0710761861288764,,3.32781339407677e-07,2.19301241306748e-09,0.998999866470859,4.10582873538052,JNPR,,,,,,,,,,,,,2013
0.00125905785995282,-0.0549855630661231,,1.21540741262491e-07,1.50747977485717e-08,0.998999924020879,11.0390193259083,JPM,,,,,,,,,,,,,2013
0.000679349177564713,-0.018180970411384,,7.59117878341039e-06,0.0870286213459703,0.794338700720356,11.8890446905721,K,,,,,,,,,,,,,2013
0.000682622001620124,-0.0707791434247791,,4.30781607651653e-08,1.88714461064561e-08,0.998999978394198,5.84162317466087,KDP,,,,,,,,,,,,,2013
0.00179385191333171,-0.0714462894537956,,1.1153242092213e-07,7.67948117607927e-09,0.998999941656037,6.4151093753093,KEY,,,,,,,,,,,,,2013
0.000812564621970838,,,8.91400287268415e-06,6.68434086590674e-11,0.874005971897326,6.57010025337719,KIM,,,,0.11779705747013,,,,,,,,,2013
0.00111174235427295,-0.0834777394525555,,8.06927588753296e-13,7.27640691793972e-05,0.998909287246079,3.77763090422951,KLAC,,,,,,,,,,,,,2013
0.00102977169651252,-0.0636261139270567,,1.18847307209295e-07,5.60708509727523e-09,0.998999906936965,4.0164157036315,KMB,,,,,,,,,,,,,2013
0.000454529899788055,0.962722532686143,-0.910009492040451,1.904374725855e-05,0.0747231573570861,0.792424673062408,5.05127130560246,KMI,-0.0995970001188184,,,,,,,,,,,,2013
0.00167709556813013,,,1.88409265716183e-07,1.48693356412425e-08,0.998999854284654,4.34180214002909,KMX,,,,,,,,,,,,,2013
0.000653696740223247,-0.164676097405105,,2.96818547432161e-05,0.232830328536347,2.85992655399321e-09,4.44524362529452,KO,,,,,0.477631732815909,,,,,,,,2013
0.00212821983683988,,,9.96029465364329e-08,2.42080429851773e-09,0.998999984644366,4.51436145989168,KR,,,,,,,,,,,,,2013
0.000694565384677297,0.39076475509156,-0.47677606878693,1.0066646134961e-07,1.40967406922378e-08,0.998999978809323,6.03583396887354,L,,,,,,,,,,,,,2013
0.00259236863576019,,,3.57665254738825e-05,0.067581157645839,0.799844690188515,2.90774848439345,LDOS,,,,,,,,,,,,,2013
-0.000572603406575583,,,1.13176521593562e-05,0.0112695022057873,0.970654036088634,4.6182630171741,LEN,,,,,,,,,,,,,2013
0.000918700782971066,,,2.06664974460695e-07,6.55149535146962e-05,0.997417891182043,3.09237788536197,LH,,,,,,,,,,,,,2013
0.00162464854379041,-0.0122312320797044,,1.52600599821751e-12,5.32495647480586e-05,0.998521223157892,4.53253211449237,LHX,,,,,,,,,,,,,2013
0.000926465677805385,0.0119059877321886,,2.2754437138567e-11,2.3411655291031e-05,0.998861235161312,4.14248760445008,LKQ,,,,,,,,,,,,,2013
0.000515887571030873,,,4.4797400076072e-07,0.000105262321852841,0.996185926360705,4.32550613653214,LLY,,,,,,,,,,,,,2013
0.00253625445441439,,,1.46359843670543e-07,0.132389628392698,0.481524689731949,7.91239838924219,LMT,,,,,,,,,,0.998630454913382,3.8854837954683e-05,,2013
0.0010155475786849,-0.108010475996844,,3.40611089697096e-06,0.0449680888520774,0.916125350914372,7.55684879816791,LNT,,,,,,,,,,,,,2013
0.00124993932037482,,,2.50233871179375e-07,1.80542847191617e-09,0.998999945884882,5.34978864567825,LOW,,,,,,,,,,,,,2013
0.000948239384239831,-0.137345144746349,,2.32205450758298e-07,1.95666601789253e-08,0.998999867934135,4.12693465465962,LRCX,,,,,,,,,,,,,2013
0.00297167840239989,1.50182563408832,-1.63318223930171,3.03936523224168e-07,0.00820585897103484,0.288831311786853,6.27272684756094,LUV,-0.913884915743275,1.03373313910403,,-0.0835010385492968,0.741955465790849,,0.00726949051226039,-0.0135003799386084,,,,,2013
0.00206343236932789,0.964900933834094,-0.999956363810792,3.17262519500179e-13,0.000125036897753523,0.999830671600432,6.27666302809049,LVS,,,,0.352707592839984,,,0.000179872184393662,-0.356527078958985,,,,,2013
0.00165213982603785,-0.0543339463472071,,2.33918866413686e-06,0.0450344780373692,0.942416273201974,13.8776915196458,LYB,-0.0934430718469516,,,,,,,,,,,,2013
0.00278953291887783,-0.00415420206235649,,6.15366240805547e-05,0.114202212027577,0.676961124031135,4.01891273886085,LYV,,,,,,,,,,,,,2013
0.00186307368714344,-0.123316273297169,,1.05724028897593e-07,2.86333521316984e-09,0.998999981705863,6.14846903195472,MA,,,,,,,,,,,,,2013
0.000419577372162203,,,3.16663624752455e-06,0.0887361733325291,0.89103265376151,13.1678420222211,MAA,,,,,,,,,,,,,2013
0.00116599230778366,-0.093962048205277,,3.39463619020096e-12,3.73183517932586e-06,3.67295461280038e-06,6.58487403573672,MAR,,,,0.0266566027695698,0.984001415336941,,,,,,,,2013
0.000681028839388069,,,7.51200066619417e-07,0.023467363389275,0.975532601342142,4.27789144437437,MAS,,,,,,,,,,,,,2013
0.000609651113600977,-0.0343412987639398,,3.23640821486983e-08,1.59797108197262e-08,0.998999979025293,16.1937127391007,MCD,,,,,,,,,,,,,2013
0.000991698068014009,-0.102172602520393,,7.22553044093996e-09,4.01198816575828e-09,0.998999987082054,4.29808059802833,MCHP,,,,,,,,,,,,,2013
0.00130827879624714,,,2.67298182954778e-07,2.55878683615935e-09,0.998999991427043,3.33065392466155,MCK,,,,,,,,,,,,,2013
0.0023529529545305,,,5.12970630217311e-05,0.123383421324668,0.711973198247472,3.70625157081431,MCO,,,,,,,,,,,,,2013
0.00145326498806469,-0.0739741227417231,,4.29186517459048e-06,0.0273148890672788,0.971685075636223,2.60077593058701,MDLZ,,,,,,,1.80713999937357e-09,,,,,,2013
0.00140404606401406,-0.0542675722082296,,5.83774304969334e-08,9.1276769202766e-07,0.998998686506687,8.01751845463923,MDT,,,,,,,,,,,,,2013
0.00135845456159454,-0.0248925227575611,,3.12953199209731e-12,0.000139624554077918,0.998698173452149,6.34544528761921,MET,,,,,,,,,,,,,2013
0.00130440821739237,,,1.41485289730987e-11,0.00676453574599876,0.990570386618384,4.76286046440769,META,,,,,,,,,,,,,2013
0.00343637870754317,0.000314318120421402,,8.51621258742646e-06,0.0429234503972066,0.932273341712465,5.22358811428432,MGM,,,,,,,,,,,,,2013
0.00155685811998793,-0.00399231361893417,,8.19027728977138e-07,6.14998606023337e-05,0.997749250167061,5.31372338314539,MHK,,,,,,,,,,,,,2013
0.000886547279697585,-0.0575866458379768,,6.53221078924623e-08,1.2081103482489e-08,0.998999984639478,4.53357573422546,MKC,0.110573736750523,,,,,,,,,,,,2013
0.00224227188504236,-0.078310811375339,,2.89423160611606e-07,6.71759371092411e-09,0.998999966357712,6.37092807606889,MKTX,,,,,,,2.83189702911755e-09,,,,,,2013
0.000460000895198674,,,0.000142613018553506,0.222425760948246,2.93097149678195e-06,7.43077383621238,MLM,,,,,,,,,,,,,2013
0.00128762038142155,-0.0816682190757721,,4.68243144668896e-08,4.93610954784838e-08,0.998999887367155,8.77232247565051,MMC,,,,,,,,,,,,,2013
0.00200274910591971,-0.0111486421603321,,5.25738289854494e-08,8.62729706553138e-06,0.998981729959801,4.57725447616319,MMM,,,,,,,,,,,,,2013
0.000640374811689234,-0.00865513296789221,,2.50483562320804e-15,0.000866934883700103,0.997092754453321,6.53241902968474,MNST,0.0927469696773163,,,,,,,,,,,,2013
0.00113515826297271,-0.0680850351106954,,8.83083443528047e-08,0.000820753177244024,0.990858878145985,8.07172683673931,MO,,,,0.0108991010057324,,,,,,,,,2013
0.00044029830771606,-1.0544984702052,0.993944965497706,2.6560313987149e-07,1.12107381183291e-06,0.998988031005838,6.07623396167675,MOH,-0.939326209888632,0.910001396427783,,,,,,,,,,,2013
8.89648353109668e-05,-0.767155360191763,0.837427014175161,2.57034287508629e-05,0.0247956008983255,0.887292730725583,4.14892801778991,MOS,,,,,,,,,,,,,2013
0.00191176819848142,,,3.4571474007924e-07,1.42649829927127e-09,0.998999962836001,11.9700249572835,MPC,,,,,,,,,,,,,2013
0.00107833157696098,-0.0433904711945507,,1.52011068934902e-07,7.889879056501e-09,0.998999914495815,3.73028725657705,MPWR,-0.00532225060983705,,,,,-0.147739024390052,,,,,,,2013
0.000570493011654643,,,2.08029593647546e-06,0.0745786431389312,0.906707110958569,5.36462222361886,MRK,,,,,,,,,,,,,2013
0.000636877728481361,,,2.75182813974113e-14,0.000116331248965088,0.987457161146342,12.0559580773672,MRO,,,,0.354120132719752,,,0.000186261080045608,-0.335417901758263,,,,,2013
0.00183226298076747,-0.108408503683643,,6.7676853626457e-12,0.0114118908730997,0.985809672237299,7.06224081263528,MS,,,,,,,,,,,,,2013
0.00139937566726779,-0.0395915855472963,,2.07047893281569e-08,9.63400582202657e-09,0.999999983035668,8.79338306367101,MSCI,,,,0.140768634372001,,,5.87468845556247e-09,-0.142768661510366,,,,,2013
0.00127071740779395,-0.0196496106470092,,9.1936658159579e-06,0.0273499989268748,0.935806519473818,3.16954920014239,MSFT,,,,,,,,,,,,,2013
0.0016424683006021,,,1.08606507894452e-13,5.7471524022974e-05,0.997921443195459,3.37990843580023,MSI,,,,,,,4.7640937269909e-05,,,,,,2013
0.000856526407345095,-0.0596334014395117,,3.00953509013724e-05,0.30262954507061,3.98097095960292e-14,6.25347592733354,MTB,,,,,0.384134720205912,,,,,,,,2013
0.000913831864756436,-0.150470915108276,,4.27621146318303e-06,0.0285193845415649,0.945143975002516,4.54077999116661,MTD,,,,,,,,,,,,,2013
0.0054812401990696,,,1.8752124341608e-06,2.46570099209129e-06,0.996697390354862,5.44555746288755,MU,,,,,,,,,,,,,2013
0.00215650938881363,0.451874712403247,-0.513589135276747,1.59973077064747e-13,0.00123645717647994,0.997082785895381,3.68530627490725,NDAQ,,,,,,,,,,,,,2013
0.00133537917238409,-0.042153427306632,,6.52264462724251e-12,0.0158077344453937,0.981179582184278,5.00867367068038,NDSN,,,,,,,,,,,,,2013
0.000974035374023252,-0.0440992023918622,,2.86116302310909e-06,0.0702451567988429,0.901085561881072,6.0917181071661,NEE,,,,,,,,,,,,,2013
-0.00258211225052354,,,2.77756858279024e-05,1.6483028061105e-08,0.886948035432073,5.24762839202358,NEM,,,,,,,0.0769752726824108,,,,,,2013
0.00219813581441947,,-0.069690675907762,3.678827788683e-13,5.90843252336654e-05,0.996329093971011,3.43832103138939,NFLX,,,,,,,,,,,,,2013
0.00134056292917309,,,6.76666702243815e-06,0.0377013627362197,8.63697836845183e-11,6.85995168502093,NI,,,,,0.895611774316388,,,,,,,,2013
0.00117209727236551,0.733260067302974,-0.807481758822703,0.000111120244714348,4.16997820768695e-10,2.43146575012786e-09,3.83573943431169,NKE,,,,0.714118546139084,,,,,,,,,2013
0.00213385740797655,,,1.41088055373572e-07,2.39036101111227e-09,0.99899999297862,7.68340731236715,NOC,,,,,,,,,,,,,2013
0.00247976625823716,0.973650538395759,-0.999999988045026,7.02075012500776e-06,4.45370194786451e-08,0.987798026491587,4.38165483616301,NOW,-0.0716462491199301,,,,,,,,,,,,2013
0.000613856534097161,,,5.98724536088025e-05,0.0904436376142439,0.592993279047967,4.41661041629021,NRG,,,,,,,,,,,,,2013
0.00164747363709562,-0.0756465303870189,,9.28518369525785e-16,1.06507424153236e-05,0.998443821529258,6.80780784268569,NSC,,,,,,,,,,,,,2013
0.00116807312540774,1.31171206853199,-1.29123901252577,4.66066349114898e-06,0.076641225794131,0.894483173862367,5.61332987415339,NTAP,-0.894239340118382,0.843760771615358,,,,,,,,,,,2013
0.000783632840394924,-0.039100715625535,,8.2935682753445e-08,9.83563341768625e-09,0.998999935780838,4.79953143524397,NTRS,,,,,,,,,0.93579109760884,,,,2013
0.00102191939613317,-0.0628625222150963,,2.64243422760206e-13,0.0012992046323637,0.997680382612904,14.5094635989455,NUE,,,,,,,,,,,,,2013
0.000717165572880906,-0.844082703094817,0.766793352740456,3.04004630386872e-05,0.118689035231928,0.708891338291461,6.33372773501508,NVDA,,,,,,,,,,,,,2013
0.000596157952814843,,,3.41034810631294e-05,0.0964599904852078,0.73340889526495,16.7098862318849,NVR,,,,,,,,,,,,,2013
0.00236717083421385,-0.0443139250288845,,7.81278559476838e-13,2.54457441668979e-05,0.990842705173824,7.24346265968758,NXPI,,,,0.385313216094587,,,3.13332353587288e-05,-0.372415983621286,,,,,2013
0.000987746953355006,-0.532660753396614,0.667187963997025,4.13301800129142e-06,0.0737936452114225,0.907852085013748,10.3454062186543,O,,,,,,,,,,,,,2013
0.00170880304461984,-0.055308609233463,,1.07246249400397e-07,0.0153964805009924,0.981294400527697,7.69696109469631,ODFL,-0.114640877769006,,,,,,,,,,,,2013
0.00101019099307357,-0.0871835878600927,,8.376669133448e-06,4.31380092810974e-09,0.983025383050382,2.24371783139283,OKE,,,,0.999998253815859,,,6.01261904469811e-10,-0.968049478172063,,,,,2013
0.00179978349326421,-0.00617821285428848,,1.44833182903605e-05,0.075799407597939,0.796421466745529,10.4008451393683,OMC,,,,,,,9.7816475997238e-11,,,,,,2013
0.000593300741305349,0.0217862853130655,,6.62796432311824e-07,0.593099220536396,0.0406099756055023,3.03354649459538,ON,,,,,,,,,0.839031189631515,0.999626211230377,0.0227245174163886,,2013
0.00115679316628599,0.88484337825598,-0.924525845820929,2.70858708087626e-11,8.75055006795486e-06,0.998518203134862,3.82337983161463,ORCL,0.0848795604683238,,,,,-0.0895601100967094,,,,,,,2013
0.00115582012887409,,,5.79087517176204e-13,8.09401669971164e-06,0.998910714559795,3.76500381461775,ORLY,,,,,,,,,,,,,2013
0.000971375398994239,0.868118192780134,-0.856357978522154,3.05828281352186e-06,0.0281814264106368,0.94768483003693,7.11328735110883,OXY,,,,,,,,,,,,,2013
8.2721312597713e-05,1.32318149879945,-1.27469209352248,1.21547864267879e-07,4.98845394331621e-10,0.998999931832762,4.97716188370838,PANW,-0.973076451835233,0.931496570160682,,,,,,,,,,,2013
0.00140787239817075,-0.0718586118987996,,2.41257763232789e-09,4.98422266401652e-08,0.998999949012956,6.84094222080945,PARA,,,,,,,,,,,,,2013
0.00165653437519489,-0.013713514434462,,3.40794451307057e-08,5.21360694718075e-06,0.998988779186643,6.80318378085553,PAYX,,,,,,,,,,,,,2013
0.00115702878453956,0.00398890147545854,,5.43433708586983e-15,0.00283856007528791,0.995909829752983,9.14618680440433,PCAR,,,,,,,,,,,,,2013
0.000489602591278443,-0.113326628348177,,1.45358976785097e-07,4.36501951415057e-07,0.998998894278301,8.20557715929779,PCG,,,,,,,,,,,,,2013
0.0003073801805602,,,5.9657375357756e-06,0.175644706410873,0.821891974843737,4.73263808831606,PEAK,,,,,,,,,0.851162270576834,,,,2013
0.000593252214532618,,,2.32883886197779e-06,0.0373013992607553,0.937413105335947,13.672272648052,PEG,,,,,,,,,,,,,2013
0.000691725754727801,,,4.1390747970942e-05,0.345276311794779,1.75845215447305e-06,5.29650638134554,PEP,,,,,0.131957537303225,,,,,,,,2013
0.00084052583386307,-0.0802878947650364,,2.96936758935521e-08,3.12637938677132e-08,0.998999915590857,5.56895136324592,PFE,,,,,,,,,,,,,2013
0.00226918667665209,,,6.54022875404862e-05,0.0248245036826698,5.56758969162217e-10,12.957288707037,PFG,,,,,0.41667819624331,,0.151025366252765,,,,,,2013
0.000965421076995595,-0.087156286748961,,2.92079382756865e-07,0.000245688096655494,0.997747080165432,3.66695477003221,PG,,,,,,,,,,,,,2013
0.00122539782962412,0.0958954421922617,,3.43634525258777e-08,0.126488932511708,0.549778254445229,8.87191202449865,PGR,,,,,,,,,,0.999567713197142,0.00251487715625266,,2013
0.00151181078135064,0.0308317762329965,,8.81308848483683e-08,7.24382487294936e-09,0.998999969995682,8.09246926242885,PH,,,,,,,1.16371204437364e-08,,,,,,2013
-8.94678367105456e-05,,,2.57495242628603e-05,0.0457513103046418,0.0476380397379756,3.3899620690572,PHM,,,,,0.882291490636163,,,,,,,,2013
0.00211763307027332,,-0.162465947198662,8.22518458248935e-05,0.194946104819806,0.46406670785628,3.4921519094363,PKG,,,,,,,,,,,,,2013
0.000242104808930739,,,2.79727432970305e-05,0.0686837743614643,0.756146894281456,6.90493683017296,PLD,,,,,,,,,,,,,2013
0.00042577092201997,-0.07604050244041,,9.30765006544649e-08,0.00331292393615374,0.999820384836587,7.98089259526838,PM,,,,0.445217878413462,,,0.00124513913913862,-0.458399374208607,,,,,2013
0.00114861736404302,0.794374318733726,-0.876277603313963,6.85310775403565e-08,6.47130071228952e-09,0.998999974750884,5.51304569096269,PNC,,,,,,,,,,,,,2013
0.00202922440591629,0.853793618996011,-0.779175612823908,2.01346237507682e-05,5.9963371056537e-11,0.751253542866043,18.8276575459388,PNR,-0.177876219951266,,,0.218662854103901,,,,,,,,,2013
0.00069215752324288,-0.0150595981137045,,4.8025545510088e-06,0.117807610926098,0.841122360695868,8.64249726364461,PNW,,,,,,,4.90228179195591e-08,,,,,,2013
0.00240387733407441,0.970968991023319,-0.999314647894123,6.43376159282042e-06,3.20250906473891e-05,0.999989705934423,2.74407061196119,PODD,,,,0.309398769720155,,,0.000677781671398202,-0.357404829373172,,,,,2013
0.00121814855311059,0.810462663961935,-0.971269183901144,1.2450294500396e-06,0.00012690256663095,0.992633051075369,3.9898536628367,POOL,0.0787791020829111,,,,,,,,,,,,2013
0.00137957970802714,-0.114337854642727,,2.93728798869117e-09,6.34082831194012e-09,0.998999986023098,6.76470850818101,PPG,,,,,,,3.76208127265381e-09,,,,,,2013
0.000785719853444406,,,1.33545235351646e-08,0.0862506581947814,0.438567262176424,13.7753502246916,PPL,,,,,,,,,,0.99981439096634,0.00505032341149504,,2013
0.00206292754893627,-0.0127197409331229,,5.65430910893009e-13,0.000209707866338261,0.998462471623052,8.5836530483169,PRU,,,,,,,,,1.18834898518612,,,,2013
0.000760373230200174,,,4.02684273408619e-06,0.0742453384598967,0.896231437232952,7.48335702758268,PSA,,,,,,,,,,,,,2013
0.00236478943524347,-0.877865336820009,0.936136728639297,2.97481465853477e-07,0.0392517324704576,0.178023425559393,10.3657017445764,PSX,,-0.0842514943807649,-0.21609935598525,,0.776346644643879,,3.84249426516608e-05,,,,,,2013
0.00174013526471653,0.00865630613169258,,1.28889075146765e-07,5.60932130647148e-07,0.99899808842065,12.499956955189,PTC,,,,,,,,,,,,,2013
0.000657898049991741,0.100043319118149,,2.77211137067854e-06,0.0168559707511377,0.966874788124729,5.86639451472388,PWR,,,,,,,,,,,,,2013
