mu,ar1,ma1,omega,alpha1,beta1,shape,tick,alpha2,beta2,eta11,eta21,skew,ar2,ma2,gamma1,gamma2,ma3,ar3,ma4,label
-0.00135099910081207,,,0.00051790987977757,0.0428222241026539,0.124156675352939,3.74139170341487,FIS,,,,,,,,,,,,,2022
0.000793209809724018,0.964415269347084,-0.989882305434725,1.81718133654545e-08,0.0107858970537944,0.999985254910083,11.8122435648867,FITB,0.00956088778830579,,,,,,-0.0371425592594361,0.398638502732302,-0.455875803186496,,,,2022
-0.000498011076859646,,,6.88103438502269e-07,1.13895007561713e-08,2.70941970199727e-05,7.96554301599018,FLT,,0.998972652561401,,,,,,,,,,,2022
0.0010577291924464,,,4.16691369804552e-05,0.0654354610376623,0.80797358290141,15.7320147046989,FMC,,,,,,,,,,,,,2022
-0.000603553216848695,,,4.70127137132674e-07,1.65432078708647e-08,0.998999773779232,6.31545294873351,FOX,,,,,,,,,,,,,2022
-0.00047318763976178,,,4.83476503558363e-07,5.32350329747222e-10,0.998999894184093,5.79820841882961,FOXA,,,,,,,,,,,,,2022
-0.00104969741008745,,,4.03455231416971e-07,2.55445288147567e-08,0.234993832840448,29.2642344798472,FRT,3.16070607887922e-08,0.76400575901516,,,,,,,,,,,2022
0.00161676528291913,,0.163715884191265,6.81034581511708e-07,6.8888785495054e-09,0.998999770838813,7.29937970872384,FSLR,,,,,,,,,,,,,2022
-0.00112949192660422,0.905458619858305,-0.999987327687586,1.34542039581705e-12,6.27016378104957e-06,0.998415660502526,6.01086611098587,FTNT,,,,,,-0.00229013761201349,,,,,,,2022
-0.000636144750161863,0.0994078922687051,,2.43971835552877e-07,8.84600602651262e-09,0.998999948452907,8.27050876282096,FTV,,,,,,,,,,,,,2022
0.00130582990343385,,,2.31357688091229e-05,0.0822896923527377,0.825322256348411,4.92993790522011,GD,,,,,,,,,,,,,2022
0.000440076012430825,,,3.19552174432449e-07,8.29970033976961e-09,0.998999989453014,5.60665460264752,GE,,,,,,,,,,,,,2022
-0.000627460291498952,,,1.25274175306195e-06,0.000288494733418378,0.000357924707680878,3.91598768412971,GEN,0.177333766477985,,0.997215947408325,7.17365154011114e-06,,,,,,,,,2022
0.000221213796944108,-0.658385296736206,0.582674167129612,2.05113186565073e-07,2.24556705211498e-09,0.99899984335138,3.62058064129403,GILD,,,,,,,,,,,,,2022
0.00145035699703793,,,2.25896271849408e-07,2.09313690302988e-06,0.998984440712533,3.60862208351002,GIS,,,,,,,,,,,,,2022
0.00132936824869257,0.975837383918815,-1.03870836015434,3.89613442266858e-05,0.114985311516718,0.713464307962817,46.481267412727,GL,,,,,,-0.928902171802026,0.986839504883259,,,,,,2022
-0.000988062519542066,,,2.17744400784896e-07,6.44497254314608e-09,0.998999976055557,7.8700992941779,GLW,,,,,,,,,,,,,2022
-0.00212918354915558,-0.876210503251849,0.863869022752292,1.06666014130304e-07,2.17041951459381e-07,0.272561702361581,46.9896615747271,GM,,0.72643772537539,,,,-0.0750649992541967,,,,,,,2022
-0.0042001668887263,,,1.63375971958087e-06,5.19601579250986e-09,0.998999533513225,6.6282674150503,GNRC,,,,,1.10283010303896,,,,,,,,2022
-0.00216630882931803,,,6.42320386533533e-07,5.32693022110677e-10,0.998999869891127,8.12792411114561,GOOG,,,,,,,,,,,,,2022
-0.002178133493812,,,6.34268094894265e-07,4.87574502072444e-08,0.998999414366748,9.26375263887329,GOOGL,,,,,,,,,,,,,2022
0.00102544346236209,,,7.6412074136243e-08,1.13500609263317e-08,0.998999972907346,66.3958749429798,GPC,1.5550221791825e-08,,,,,,,,,,,,2022
-0.000196485249421791,,,0.000131035362639097,2.59022583834339e-07,0.604875962013397,7.87807563237391,GPN,0.106682154494042,,,,,,,-0.0492499638589013,0.199212300807607,,,,2022
-0.00126953759469897,,,3.38565579927587e-07,1.06171881234297e-09,0.998999945437938,9.69262606829409,GRMN,,,,,,,,,,,,,2022
-0.000508950243423949,0.102821710028557,,9.21309673262317e-08,2.73187297067125e-08,0.998999859488895,8.34918312520205,GS,,,,,,,,,,,,,2022
0.000414566527904264,,,8.20703805560017e-07,6.03732080324475e-05,0.997625631769361,5.61499804672743,GWW,,,,,,,,,,,,,2022
0.00247643973922393,,,1.24251530624163e-06,1.97644465761204e-07,0.998995417866853,31.9598764878201,HAL,,,,,,,,,,,,,2022
-0.00179723752712211,0.937092247244435,-0.997590062948186,6.83439728251726e-08,0.0661766767799765,0.234081654468631,9.20791298850772,HAS,0.136116614875917,,0.999843047063133,0.000672904377004552,,,,,,,,,2022
-0.000663424078025784,,,3.35798667652201e-12,1.35114533445426e-05,0.994299465225281,6.04306893605324,HBAN,,,,,,,,0.00872444140327314,,,,,2022
5.07594458448976e-06,,,3.17635323080369e-11,0.0079461452762814,0.988946307151781,3.64203786467042,HCA,,,,,,,,,,,,,2022
-0.000447854381233507,,,2.36417205036664e-07,2.15808515287268e-08,0.998999863806475,6.98450674870738,HD,,,,,,,,,,,,,2022
0.00301826592697564,0.940381214357118,-0.936165071519747,0.000139625054837788,0.0946544297116341,0.723477141697797,14.2680616062287,HES,,,,,,,-0.0372915364020662,,,,,,2022
0.000801821829115925,,,4.90350585744381e-05,0.17209040736188,0.138526853261577,91.3810135912821,HIG,,0.507221319517513,,,,,,,,,,,2022
0.0012460364217228,,,1.46523228242997e-07,2.85121133076563e-09,0.998999948579575,6.5319192273005,HII,,,,,,,,,,,,,2022
-0.000739841360481714,,,5.60135020524857e-05,1.34127442830644e-10,0.798447915532321,10.8285839239592,HLT,,,,,,,,0.212250961243865,,,,,2022
2.18437659384918e-05,0.0228908479576428,,1.73306708799952e-07,1.31040018730287e-08,0.998999852151123,7.71581808731857,HOLX,,,,,,0.017689834240719,,,,,,,2022
0.000329386984965011,,,1.68786273764699e-07,8.37543160424315e-07,0.998997803876127,8.39586820424878,HON,,,,,,,,,,,,,2022
0.000162758942505757,,,2.109042097826e-07,3.57087629256461e-11,0.998999973905889,5.82598723881006,HPE,,,,,,,,,,,,,2022
-0.00139400584869387,,,2.2053230016947e-05,0.0187522093565764,0.954185096587464,4.30239545797612,HPQ,,,,,,,,,,,,,2022
7.49159272790657e-05,,,1.69209236455369e-08,5.23866186235711e-09,0.998999983372504,4.34947740772739,HRL,,,,,0.779964337800531,,,,,,,,2022
-0.000104228650487743,,,2.54491552480013e-07,2.42648104500905e-10,0.998999929712304,5.91080072582479,HSIC,,,,,,,,,,,,,2022
0.000257018617136654,,,3.28948859693434e-06,4.31845362723192e-08,0.999999988852738,20.1892503503393,HST,6.40128078259242e-08,,,,,,,0.178020895650285,-0.189336993625605,,,,2022
0.000993326185200971,,,3.90672525046487e-07,4.51937950591049e-05,0.997989189937729,4.53115664850441,HSY,,,,,,,,,,,,,2022
0.00134142679066955,,,2.71038007738201e-12,0.000101120132202311,0.996540284451114,3.65648722365683,HUM,,,,,,,,,,,,,2022
0.00146467888914596,,,5.03126246439213e-05,0.0872622128118473,0.800255066568452,18.7137557823524,HWM,,,,,,,,,,,,,2022
0.000399385873597985,0.128441306348217,,2.71854564467811e-07,1.27927317729471e-08,0.998999955612874,4.43875842984552,IBM,,,,,,,,,,,,,2022
-0.000997967351535291,,,0.000261238586919166,5.52100285060132e-23,0.056333153204496,13.8876843370567,ICE,,,,,,,,0.21254269073686,,,,,2022
-0.00192758766729711,0.247982044847788,-0.105300361666461,5.51937335326747e-05,0.0541859135954459,5.47997816004115e-18,9.90141521596822,IDXX,,0.842168837950773,,,,-0.104269668612452,,0.0500335325632692,,,,,2022
-3.54714922520575e-05,,,1.26250648035285e-07,0.0320207341687354,0.434478419821761,14.3149722297333,IEX,,,0.999531871403296,0.000895913023309984,,,,,,,,,2022
-0.00112579806030237,,,3.28050543504898e-07,1.57735222024717e-07,0.998999229971512,18.492162796705,IFF,,,,,,,,,,,,,2022
-0.0033714301762924,-0.617989247937632,0.760268511003451,0.00107164145454956,0.0933432960895358,3.13056890675048e-11,4.66982517937776,ILMN,,,,,,,,,,,,,2022
0.000808728854071429,,,5.48905424240985e-05,0.174197462202179,0.630292695645883,10.6495602969818,INCY,,,,,,,,,,,,,2022
-0.00257359440929443,-0.0236163554948539,,5.94312220637547e-06,5.74385295834293e-08,0.999999432281371,5.09458833711696,INTC,,,,,,,,-0.0198410407751626,,,,,2022
-0.00176519238021031,,,6.68645425893132e-05,3.53481526910545e-07,0.856617664965865,59.9997922170356,INTU,0.0719766705131429,,,,1.06763601121259,,,,,,,,2022
-0.00171672804212376,,,3.59353514838092e-13,6.70263174740911e-05,0.0393228258315676,3.87388148812421,INVH,,0.987958995411244,,,,,,-0.0654222325700853,,,,,2022
-0.000560833937805002,,,7.50200993831366e-05,1.21725347781506e-16,0.691467389464024,4.88072238653403,IP,,,,,,,,0.165727163117671,,,,,2022
-0.000473180838812326,,,0.000371590983780786,0.345736760931533,1.32488059044635e-08,59.999908254139,IPG,,5.44875371588771e-08,,,0.925327630083105,,,-0.267191535721591,,,,,2022
-0.00177295565214189,0.131271620273993,,3.48365806536167e-07,5.25235988903223e-09,0.998999885522446,8.16465389163105,IQV,,,,,,,,,,,,,2022
-0.000901656411269152,-0.210877465210512,0.356326004532856,7.74155002391337e-08,6.70342936364556e-09,3.37661167497218e-08,99.997156223494,IR,,0.960225118297929,,,,,,0.0775494654735071,,,,,2022
9.49680089828475e-05,-0.563766155408073,0.747938844974713,0.000180840346381025,0.159695675948929,0.477671672943016,4.54561732122651,IRM,,,,,,,,,,,,,2022
-0.000502044027763787,,,1.43407840040231e-12,1.71839821029583e-05,0.11726419279392,5.79847927414786,ISRG,0.00260098906862657,0.877717320974623,,,,,,,,,,,2022
0.000385176708198184,,,2.51319966555417e-12,0.00246777223005948,0.995724216411687,10.5511226219711,IT,,,,,,,,,,,,,2022
-0.000464445695072581,,,4.47077113676133e-07,3.39051045647993e-06,0.998933497714426,6.37205632414257,ITW,,,,,,,,,,,,,2022
-0.00103168235025956,,,4.36003612266672e-07,5.04980251324348e-09,0.998999841338765,7.05244788360152,IVZ,,,,,1.01043199919632,,,,,,,,2022
-0.000379923753877257,,,2.41463853935612e-07,2.18205894710444e-09,0.998999967342748,11.6172413523054,J,,,,,,,,,,,,,2022
-0.000265586769194826,,,6.7584688032258e-07,2.31053337974301e-09,0.998999904906704,4.93341513425381,JBHT,,,,,,,,,,,,,2022
-0.00101819562149708,0.0436342454393879,0.0641170719547029,4.46512740764027e-07,9.79705716500152e-09,0.998999854356727,8.97572463889094,JCI,,,,,,0.627794992498295,-0.654994680686497,,,,,,2022
0.00123613617061357,,,3.15013812850397e-07,1.00869167425357e-05,0.436112006911013,5.55637411182623,JKHY,4.20251263460163e-05,0.566703635615089,,,,,,0.0594235664541373,-0.0679267499048192,,,,2022
2.14810753160914e-05,,,4.6709355878113e-08,6.70136080332274e-08,0.9989999270402,10.047765665396,JNJ,,,,,,,,,,,,,2022
-0.000736620473662841,,,3.04858260922609e-07,2.27880402735498e-08,0.998999837280139,11.3684537976619,JNPR,,,,,,,,,,,,,2022
-0.00081072048767244,,0.124345725335309,1.07543698311783e-07,4.09034509787614e-09,0.998999985734431,11.376548731159,JPM,,,,,,,,,,,,,2022
0.00179014970038611,,,3.16906549172446e-07,6.11655142414659e-08,0.998998937054261,3.44406055406728,K,,,,,,,,,,,,,2022
5.76486137993601e-05,,,0.000145250541148001,0.208246120780973,4.42026348841965e-14,6.53721876850452,KDP,,,,,0.862838157359422,,,,,,,,2022
-0.0029053227933488,-0.280999917605585,0.322915099780199,6.33109311355485e-07,0.00194029236802313,0.667471797991599,5.7968606630103,KEY,0.00218226606637397,0.328574606797959,,,,0.561771259726391,-0.560579574322748,0.217942383757208,-0.22182231637303,,,,2022
-0.00126362260690328,,,1.35272034806531e-06,1.03502531649133e-09,0.395028384603475,25.0560769180992,KEYS,1.30259533140722e-08,0.568566499281789,,,,,,-0.14888853182702,0.21969830712922,,,,2022
0.00190598107810531,,,3.14966694341384e-05,0.115795549087137,0.785324832739881,3.36269199283049,KHC,,,,,,,,,,,,,2022
-0.000347201407219209,-0.729047705466393,0.843046880993523,2.95448982593208e-07,5.48534925393015e-12,0.998999928123763,24.0631163173175,KIM,,,,,,-0.0519486579750824,,,,,,,2022
-0.000220077230029035,,,2.24225655635641e-11,0.0200676816755481,0.00128802416833946,99.8319547407627,KLAC,,0.975510857567616,,,,,,,,,,,2022
5.00748633756398e-05,,0.110413111303093,7.67643630964249e-08,0.00054383102724481,0.998450494812657,6.65458018542651,KMB,,,,,,,,,,,,,2022
0.00129013252958294,,,3.93229793592476e-05,0.119540119458364,0.748637773481858,44.4533385345571,KMI,,,,,,,,,,,,,2022
-0.00209857911792103,0.725772451085585,-0.798096946568192,7.41657903568568e-07,3.49092877859671e-08,0.998999114192049,4.22854330027903,KMX,,,,,,,,,,,,,2022
0.000792121187691632,,,5.21275390901548e-07,0.000443244371752615,0.996375618848152,4.62863447916273,KO,,,,,,,,,,,,,2022
9.59498506081736e-05,,,0.000104528774371173,0.183040049280976,0.589964124615788,4.45961129733106,KR,,,,,,,,,,,,,2022
1.6599281334879e-05,,,2.53890872885917e-07,2.61104688716587e-08,0.998999742970017,14.5892885464083,L,,,,,,,,,,,,,2022
0.000523285745600107,,,1.69184079369421e-05,0.125994307013776,0.814660146397414,5.56548371521482,LDOS,,,,,,,,,,,,,2022
-0.000574403580117433,0.381520648739105,-0.339745458202041,1.2436540055922e-12,1.53212627195952e-05,0.998918832344228,8.65470666497336,LEN,,,,,0.907164277037744,,-0.204931918552205,,,,,,2022
-0.000610076784842766,0.206033184525667,-0.169786507299119,4.5881839020613e-05,0.0713226260537104,0.787723953284454,7.55498504580957,LH,,,,,,,,,,,,,2022
-1.62752217445778e-06,,,1.87225864736415e-07,1.26438420544533e-08,0.99899990724551,5.99388690654477,LHX,,,,,,,,,,,,,2022
-0.00021718572382614,,,1.19778190613516e-08,6.66709178400895e-07,0.99899931140527,12.0041373715402,LIN,,,,,,,,,,,,,2022
0.000574320288978881,,,3.57060173112672e-05,0.0531051771664199,0.86338083227926,6.63825473296636,LKQ,,,,,,,,,,,,,2022
0.0009374484845566,,,1.87994196966094e-07,3.57360226338349e-08,0.0470173661069389,13.6376062523904,LLY,9.06782588377402e-08,0.951982063637937,,,,,,,,,,,2022
0.00129150287037083,,,0.000119214064680769,0.282112189013221,0.338624910754573,4.2026159919765,LMT,,,,,,,,,,,,,2022
-8.88258268361286e-05,,,1.44343452763239e-05,2.21655389113059e-12,0.891896231384326,16.1129463461651,LNT,,,,,,,,0.094326284127962,,,,,2022
-0.000581863332622948,,,5.20209336277007e-07,7.72098544409084e-09,0.998999839147806,10.2934195665514,LOW,,,,,,,,,,,,,2022
-0.00205993881034476,,,1.10139907096565e-06,3.84295191763212e-08,0.998999570249739,49.5994267613006,LRCX,,,,,,,,,,,,,2022
-0.000907447650063593,,,2.16188112601639e-06,4.66662306643927e-07,0.999999825263228,8.20589399078611,LUV,5.80308529559625e-07,,,,0.9277395056442,,,0.190472212914033,-0.199322665231639,,,,2022
0.00122972885984341,,,7.59809436147097e-12,2.1333613652586e-05,0.998886298595264,4.56744645483659,LVS,,,,,,,,,,,,,2022
0.00125040683387594,,0.0503158022127951,3.47333494162617e-05,0.106868731592899,0.789987423163927,4.92037361245881,LW,,,,,,,,,,,,,2022
0.000267097642570863,,,6.29713031182046e-05,0.0813989785381306,0.784262013839002,12.8949045761528,LYB,,,,,,,,,,,,,2022
-0.00146691121151007,,,1.885877366755e-07,2.15477459409631e-10,0.998999973216683,6.1667654770624,LYV,,,,,,,,,,,,,2022
-0.000162422573196875,,,1.4119967204288e-07,1.25332912570722e-09,0.998999995643315,7.22084811957767,MA,,,,,,,,,,,,,2022
-0.00163031096294869,,,3.62451544234628e-07,1.12843156340568e-09,0.998999980619594,11.8831355602447,MAA,,,,,,,,,,,,,2022
0.000303393186403222,,,6.43305031339404e-05,0.150638650543242,0.0361500068039147,9.29892623978561,MAR,,0.702225855553841,,,,,,,,,,,2022
-0.00154274307692467,,0.0747418612173934,7.88207678294115e-07,1.66208882202682e-08,0.99899980446601,6.54317117179936,MAS,,,,,,,-0.189824927943223,,,,,,2022
-0.000402883808936418,,,1.05542504717146e-07,2.46090417991169e-08,0.998999902625064,6.129753656971,MCD,,,,,,,,,,,,,2022
-0.000842001661271938,,,5.75568438756091e-07,2.20642921202141e-08,0.998999763545809,42.4922157765412,MCHP,,,,,,,,,,,,,2022
0.00181561493451098,,,2.94202087313642e-07,7.90402686228892e-07,0.998996713770111,8.89327470958573,MCK,,,,,,,,,,,,,2022
-0.00122319795870481,-0.761844011917924,0.863757234199257,5.80796896395057e-07,2.42282681594182e-09,0.998999960607417,8.26632955922825,MCO,,,,,,,,,,,,,2022
0.000395818337889612,,,1.34430804548665e-07,2.56121157197743e-09,0.998999981925352,7.16243823403561,MDLZ,,,,,,,,,,,,,2022
-0.000324389803711401,,,2.26722509578009e-05,0.0992778511718841,0.81778372868159,7.57921147107067,MDT,,,,,,,,,,,,,2022
0.00107730288553597,,,2.37997668827746e-05,0.10177510242123,0.798819336080967,62.1485610087793,MET,0.00550512874554732,,,,,,,,,,,,2022
-0.00206528022978488,,,7.02352784438803e-07,0.000902391467037342,0.998097603427797,3.36237237919494,META,,,,,,,,,,,,,2022
-0.0015193559763307,,,0.000182956253475379,4.29061168685679e-16,0.706108524579134,8.45780050974998,MGM,,,,,0.845183810819027,,,0.176726385317857,,,,,2022
-0.00307244346234101,,,2.79745888410388e-07,0.101501659351164,0.134102074369638,9.3744518485639,MHK,,,0.999656691438457,9.9956370756021e-05,,,,,,,,,2022
1.34031304603308e-05,,,4.11948633801529e-07,4.98149371405425e-10,0.998999938322486,3.93630694736543,MKC,,,,,,,,,,,,,2022
-0.00148005601876153,0.0902006596908832,,4.56630439798487e-07,1.19550681741625e-08,0.998999897145518,8.5718502414766,MKTX,,,,,,,,,,,,,2022
-0.000852770082425808,,,3.39261998483367e-05,0.0496868213280719,0.871011243413727,13.1632056894984,MLM,,,,,,,,,,,,,2022
-5.80521067624873e-05,0.00824698540577001,,1.70728252536051e-07,7.26575336968373e-10,0.998999977841828,7.35100790925177,MMC,,,,,,,,,,,,,2022
-0.00112210166232149,,,2.82882064909666e-05,0.0399820935420997,0.874082498762885,4.15944459330093,MMM,,,,,,,,,,,,,2022
0.000636890670207487,,,8.19461899494837e-05,0.15650278878166,0.618800524080718,6.04109378492591,MNST,,,,,,,,,,,,,2022
0.00200290079519076,,,1.93073187026764e-05,0.0750309309033476,0.846539051076558,3.24503990598458,MO,,,,,,,,,,,,,2022
0.00060068087349255,,,2.11676909986922e-13,5.17282704906912e-05,0.998875099473055,7.75925613693541,MOH,,,,,,,,,,,,,2022
0.0013635718913965,,,6.74710215057875e-05,0.0471613409461578,0.90029776272589,5.61795395509799,MOS,,,,,,,,,,,,,2022
0.00352292135664489,,,0.000107010943882124,0.155582097696565,0.637235549368198,39.1701806132642,MPC,,,,,,,,,,,,,2022
-0.00140501047996405,,,0.000175372059066695,7.37937989495557e-13,0.197331922329691,41.983711963179,MPWR,0.0792840236717858,0.605739107743871,,,,,,,,,,,2022
0.00138158460906048,,,2.30918750670497e-07,3.04236883591369e-10,0.99899995595225,5.12143671510906,MRK,,,,,,,,,,,,,2022
-0.00232197879213922,,,3.28559919546728e-07,9.82161812740686e-09,0.998999974651805,10.8152182110356,MRNA,,,,,,,,,,,,,2022
0.00282337552629977,,,8.34279478233893e-07,1.15117206254168e-07,0.998999408525339,8.23423479206683,MRO,,,,,,,,,,,,,2022
-0.000464109678988344,-0.76937878465252,0.885642854002191,7.69168783104561e-08,8.12974787537567e-09,0.998999973509408,22.4373113704914,MS,,,,,,0.0233040208471366,,,,,,,2022
-0.00125878126103595,-0.759058535211985,0.853354705010561,4.93630313039005e-07,2.20458005196532e-10,0.998999907841629,14.928548344175,MSCI,,,,,,,,,,,,,2022
-0.00133587704414667,,,4.68806575095412e-07,4.9635780222249e-10,0.99899990070395,10.6311737844505,MSFT,,,,,,,,,,,,,2022
-0.000239648297480686,,,1.42268913797928e-07,4.82433651180293e-08,0.998999872030998,10.1247162077702,MSI,,,,,,,,,,,,,2022
0.000582128025666305,,,1.80750442472251e-12,1.56115812273244e-05,0.998009029003181,5.19809622598924,MTB,,,,,,,,,,,,,2022
-0.00509958277644745,,,1.52738308470982e-06,3.39938454921151e-09,0.998999410022067,10.0740012028376,MTCH,,,,,,,,,,,,,2022
-0.000649677532140959,,,4.40056999317848e-07,1.1011338582898e-08,0.998999806341393,16.2389209889397,MTD,,,,,,,,,,,,,2022
-0.00241351226416646,,,3.60303342370494e-11,1.76168032045439e-05,0.0977161777057357,40.2151586861499,MU,,0.90100646218071,,,,,,,,,,,2022
-0.00136807178149297,,,0.000178901385209319,0.116956542266571,0.807778257510446,6.65497377108076,NCLH,,,,,,,,,,,,,2022
-0.00033666970641194,0.110422609249802,,3.57014122399314e-07,2.74323779331577e-08,0.998999892826832,9.87641714263873,NDAQ,,,,,,,,,,,,,2022
-0.000155874173127261,,,1.78695245526338e-07,9.82613501161987e-10,0.99899997899892,24.2548922097771,NDSN,,,,,,,,,,,,,2022
-0.000295547711071209,,,5.20500095007518e-05,0.0776051430826887,0.791906522421157,4.73004113866226,NEE,,,,,,,,,,,,,2022
-0.00124696846331771,,,8.85468938068288e-07,5.7243677335861e-10,0.998999743568648,3.90357798259672,NEM,,,,,,,,,,,,,2022
-0.00305158264882131,,,0.000703833717443343,0.000869867433406077,0.0244552080198386,3.59874363803179,NFLX,0.225280752191405,0.409524090532713,,,,,,,,,,,2022
0.000921233769632503,,,3.13069827491905e-05,0.161922678665538,0.732330391811891,5.49081922068251,NI,,,,,,,,,,,,,2022
-0.00151825087956576,,,1.25929445536169e-05,4.06046702090073e-09,0.983997914201878,4.93782315146306,NKE,,,,,,,,,,,,,2022
0.00134616326084595,,,4.96508104386083e-05,0.0622718278188631,0.855929631844128,2.96130549902822,NOC,,,,,,,,,,,,,2022
-0.00292896723870485,,,1.83684933240884e-07,9.42536280191411e-09,0.999999970374859,10.6950856690861,NOW,1.00185308923364e-08,,,,,,,-0.0582367356645336,0.0562366777940009,,,,2022
-0.000524048763520164,,,8.26917274729039e-07,6.81590088550909e-09,0.998999976306382,4.56627533716207,NRG,,,,,,,,,,,,,2022
-4.94147690793437e-05,,,3.96651601827319e-07,2.03897849052548e-08,0.998999816177975,5.99455348132126,NSC,,,,,,,,,,,,,2022
-0.00161475759387147,,,3.50122281874777e-07,7.96543938330346e-08,0.998999515056442,18.0788398458747,NTAP,,,,,,,,,,,,,2022
-0.000525568903349393,,,3.01086409368976e-07,1.34901571318099e-08,0.998999856046365,7.06482166285368,NTRS,,,,,,,,,,,,,2022
0.00126749733158147,,,8.79897541251655e-08,2.29186395382554e-08,0.998999919151654,7.86971605961878,NUE,,,,,,,,,,,,,2022
-0.00279310112706642,,,7.4990778941691e-07,8.85789065434835e-08,0.341230860029037,81.0732622289936,NVDA,1.47609278510861e-07,0.657768223249477,,,,,,,,,,,2022
-0.00108970438195612,,,2.80354411384948e-07,4.53174607068557e-10,0.998999924128007,9.58384754760689,NVR,,,,,,,,,,,,,2022
-0.000417619341737346,,,4.98395538815806e-07,0.191750128076802,0.209238608253732,10.3300195882606,NWS,,,0.999049079407773,0.000538653993607445,,,,,,,,,2022
-0.000615583901034303,,,1.11659767513543e-07,1.31178063114004e-05,0.999989595621029,11.2904413756184,NWSA,9.25109398979649e-06,,,,,,,0.217309080643205,-0.219557912270044,,,,2022
-0.00135149003350934,,,4.23379008058098e-07,7.61891738306116e-09,0.210597990530037,99.9996240381295,NXPI,,0.788401833216321,,,,,,,,,,,2022
-4.64091067742033e-05,-0.945057956569534,0.985391322717107,2.56753670733602e-07,7.34774372195134e-09,0.998999975089746,10.8816310351745,O,,,,,,,,,,,,,2022
-0.000656165026875846,,,3.71200410712409e-07,1.50792785175937e-08,0.998999862497124,9.55195276185736,ODFL,,,,,,,,,,,,,2022
3.08670529355851e-05,0.161369339085466,,8.44264907380428e-07,5.14834467620652e-05,0.997429235589776,7.70759889086454,OGN,,,,,,,,,,,,,2022
0.0021553744367913,,,5.57572865920603e-05,0.161477486105653,0.72523186807071,36.7902367511103,OKE,,,,,,,,,,,,,2022
0.000493113967604844,,,2.83078130313925e-11,0.00514883323422142,0.993051628607656,5.3518555222952,OMC,,,,,,,,,,,,,2022
-0.000355703275069926,,,3.46781105154223e-07,1.90818950364091e-08,0.0694954686674472,99.9984604420938,ON,,0.929504346462558,,,,,,,,,,,2022
-2.36500186236724e-06,,,5.08454210768451e-05,0.0973987928768389,0.763639279980811,8.57382886076665,ORCL,,,,,,,,,,,,,2022
0.00164818034867445,,,1.01646194539605e-05,0.038645051222285,0.922183874798311,5.32109376269327,ORLY,,,,,,,,,,,,,2022
-0.00039577457847618,,,1.81560681780246e-07,2.01583078007515e-07,0.998999524294853,25.6917236266082,OTIS,,,,,,,,,,,,,2022
0.00173153028595768,-0.278770411069306,0.21558565770729,3.23243735331962e-06,0.0103746981893835,0.999996915672502,7.81535679654657,OXY,,,,,,-0.0386399946804763,,-0.0369651362598818,,,,,2022
-0.00181381352757841,,,1.69926686523716e-12,1.79159808745636e-05,0.998786539869926,6.06847190908469,PANW,,,,,,,,,,,,,2022
-0.00106634183632863,,,2.33907915081169e-06,1.0956453481159e-09,0.998999907909656,3.66887504323598,PARA,,,,,,,,,,,,,2022
-0.00112941361931927,0.903850500780971,-0.858389713685346,1.96316254586396e-05,1.38773358784556e-08,0.934691310092714,23.3880553686022,PAYC,,,,,,-0.120128876591168,,0.0951375253407188,,,,,2022
-0.000417605664436708,,,2.77463830531876e-07,4.95540957543071e-07,0.998997155935058,11.0149604799989,PAYX,,,,,,,,,,,,,2022
0.00091578609430654,-0.0115660299432613,,1.02117049644827e-07,1.26177641597269e-06,0.998998343194625,9.1252639726353,PCAR,,,,,,-0.129545231435181,,,,,,,2022
0.00198177876988875,,,4.55243709027002e-05,0.0710362082325826,0.838342134440152,11.2343877907365,PCG,,,,,,,,,,,,,2022
-0.000554275214322273,,,5.34460122502795e-05,0.153680563992654,0.669942841528061,12.9911391654131,PEAK,,,,,,,,,,,,,2022
2.94165935713926e-05,,,7.63774811997197e-06,0.0585492919774188,0.914411464147062,5.19622162548712,PEG,,,,,,,,,,,,,2022
0.000273461972317925,,,1.69154369812977e-05,0.104553949984613,0.799181138303619,4.90513040602791,PEP,,,,,0.909547845816906,,,,,,,,2022
-0.00053796716394847,-0.79199262276089,0.805646860294205,0.000145353734738766,1.73557746406071e-08,0.388296170873125,99.9999811617003,PFE,0.0743260564043342,2.95149455257937e-13,,,,-0.01957307081639,,0.203650186193647,-0.17945376266726,,,,2022
0.000314459672446093,,,3.05201206446332e-07,8.90483523310607e-10,0.998999919363449,7.29504882829484,PFG,,,,,,,,,,,,,2022
0.000359840669289814,,,8.73673431026507e-05,0.147024393375153,0.405225526348549,5.64086889860118,PG,,,,,,,,,,,,,2022
0.00109909125182067,,,3.6647118292934e-05,0.105919800932041,0.762085707542013,6.36425118784886,PGR,,,,,,,,,,,,,2022
-0.000324481274002622,,,3.99147790053668e-07,1.72628832196578e-08,0.998999824045719,12.4614473429172,PH,,,,,,,,,,,,,2022
-0.000374486400107914,,-0.000160909607115249,1.91550157690201e-12,7.10236238663079e-06,0.998895895989073,8.66981171723562,PHM,,,,,,,-0.266309690136328,,,,,,2022
-2.74129281503254e-05,,,0.00013492185384094,0.0433078865589846,0.406934414381302,7.3393195567024,PKG,,,,,,,,0.295397937359819,,,,,2022
-0.00128057702471248,,0.155553299725182,5.78278760492626e-06,2.54397384204826e-05,0.989858595161186,4.36668083276658,PLD,,,,,,,,,,,,,2022
