mu,ar1,ar2,ar3,ar4,ma1,omega,alpha1,beta1,shape,tick,ma2,ma3,ma4,ma5,beta2,skew,alpha2,eta11,eta21,gamma1,ar5,ar6,ar7,gamma2,label
-0.00202612646853041,,,,,,0.000171050801742103,0.124464260784514,0.835255452779787,4.69893583771495,DVN,,,,,,,,,,,,,,,2020
0.00329070800720813,,,,,,4.79754519268533e-05,0.150974848768347,0.848024111303157,3.5635466011462,DXCM,,,,,,,,,,,,,,,2020
0.00187263229523866,-0.106353556480091,,,,,5.58421553455515e-05,0.324383512436817,0.591430660974898,6.51330081278011,EA,,,,,,,,,,,,,,,2020
0.00229895274445007,,,,,,5.28120665249986e-05,0.20674155985924,0.719984799217522,7.61967587704419,EBAY,,,,,,,,,,,,,,,2020
0.00171370327316128,-0.0611834890918972,0.729367573295922,-0.381529779931593,-0.717703493280354,-0.0486717649473455,5.01856908256613e-05,0.358874382890048,0.640125620286952,3.41618960029106,ECL,-0.654511684428635,0.408191646740081,0.570195331830258,,,,,,,,,,,,2020
0.000364221971379098,,,,,,1.94597610482865e-05,0.170562831709637,0.785116779960661,3.96323479687871,ED,,,,,,,,,,0.0683199880494323,,,,,2020
0.00153653412003665,,,,,,5.20733641990629e-05,0.196832255365275,0.634047050280691,4.48498304863859,EFX,,,,,,,3.14702477420335e-10,,,-0.236067755255365,,,,0.572309081832708,2020
-2.4740720848348e-05,-0.811020047540814,0.0297376381696968,-0.0702616972825079,-0.21419841509477,0.783373140554508,1.72153617685187e-05,0.286037699576867,0.712962302759983,79.1038884001554,EG,,,,,,,,,,,,,,,2020
0.000685552369068037,,,,,-0.0722143506601986,3.56391167013329e-05,0.310456408947326,0.659287778774044,14.0447443149045,EIX,-0.00568650469104795,0.00132935336211557,,,,,,,,,,,,,2020
0.00221084113325424,,,,,0.0220243802929396,2.87292061089991e-05,0.188724306690748,0.787267560494238,4.31594133141269,EL,,,,,,,,,,,,,,,2020
0.00101563214310358,,,,,-0.051341034973785,3.73220032949563e-05,0.259824025195558,0.726735892357768,6.46482569197728,ELV,0.10262612731135,-0.146122454699026,,,,,,,,,,,,,2020
0.00183156053665921,,,,,,5.7690323082742e-05,0.188980278459385,0.756934139677704,6.06455042601751,EMN,,,,,,,,,,,,,,,2020
0.00063622873735606,,,,,-0.11480011413265,4.21011332744832e-05,0.226650989879582,0.772348857181893,3.6678787208081,EMR,,,,,,,,,,,,,,,2020
0.0102194085977722,-0.0353111612734034,,,,,7.81794685069174e-05,0.0449432040171635,0.954056795127758,2.60624502448665,ENPH,,,,,,,,,,,,,,,2020
-0.003885627241145,,,,,,0.000120390595979541,0.0289341020156994,0.846721578370326,4.03837858331146,EOG,,,,,,,0.0276739975116125,,,0.579734894443276,,,,-0.455329818686443,2020
0.00366852881612421,-1.80503288596429,-0.92443579387423,,,1.74338569188196,0.00023758838192521,0.246377410714041,0.157163704885638,6.28787766361737,EPAM,0.847201102991361,,,,,,0.340928924393695,,,,,,,,2020
0.00125313221581135,,,,,-0.160711588635997,3.54855538732824e-05,0.227879577349368,0.709482243366943,7.50213124940505,EQIX,,,,,,,,,,,,,,,2020
-0.000765358046285683,-0.897958827947678,-0.862236538792337,,,0.817955462852297,2.88048787652707e-05,0.0852441836415524,0.755328065544217,6.02297480501765,EQR,0.922982110002375,,,,,,,,,0.316855489938581,,,,,2020
-0.00201041863184442,,,,,,8.59636797145729e-05,0.0575310279260934,0.9047392697544,6.96385505701011,EQT,,,,,,,,,,,,,,,2020
0.00103111866921511,-0.962762264064759,0.0416861773585686,0.167330209908647,0.0334285032858297,0.946042870533901,2.33757175387324e-05,0.242144639145026,0.737275498472973,4.62972192621862,ES,,,,,,,,,,,,,,,2020
-0.000489969012948735,-0.94409568405371,-0.958456549454018,,,0.919141096371736,3.18744734927767e-05,0.129406536485687,0.756117069672491,4.36819625440684,ESS,0.982588867308486,,,,,,,,,0.22695263797272,,,,,2020
0.00219701865163225,,,,,-0.104621034918712,5.0044560297794e-05,0.423344710498035,0.575654734475551,6.25096144676281,ETN,,,,,,,,,,,,,,,2020
0.000677374158001694,-0.902720358766207,,,,0.840031941807478,2.1202187469931e-05,0.23596634887701,0.739819948361292,15.1789993828858,ETR,0.0068608565931671,0.0304027732771478,-0.0643596545715653,,,,,,,,,,,,2020
0.00525250168804324,,,,,0.0305576881134016,0.000108242615386771,0.0308984624322678,0.633520603419679,5.09465907882742,ETSY,,,,,0.164498602414436,,0.133560198694167,,,,,,,,2020
0.00118605003193715,-1.64271499912846,-0.971664685891996,,,1.65714784877342,5.44682253207346e-05,0.0644700538081076,0.459292521918569,4.69889069961975,EVRG,0.986211457134837,,,,,,0.475236845735486,,,,,,,,2020
0.00162260604056221,,,,,,5.23887155399155e-05,0.205157405048849,0.746653175311213,4.78684981628794,EW,,,,,,,,,,,,,,,2020
0.00109188884273885,-0.97776032091789,-0.0422136345879631,0.0863615010488924,-0.0483559861064141,0.811787229058616,2.08521149471571e-05,0.224988088049271,0.774011841630454,4.66703024331572,EXC,,,,,,,,,,,,,,,2020
0.0018170896663107,,,,,-0.116042855449674,4.81884153821931e-05,0.378053588507265,0.568567104521796,3.75922208772551,EXPD,,,,,,,,,,,,,,,2020
0.00165736316457426,,,,,,6.74426829881909e-05,0.193205209221148,0.805794790157337,3.26862527456734,EXPE,,,,,,,,,,,,,,,2020
0.00207862318341625,,,,,,1.65730495760925e-05,0.141122619576646,0.857877363467491,3.27983391981596,EXR,,,,,,,,,,,,,,,2020
4.97522661362521e-05,,,,,,7.47112531543102e-05,0.382236067288621,0.616763690687579,5.64327844474114,F,,,,,,,,,,,,,,,2020
-0.00459717902868455,,,,,,0.000185452684483869,0.154800220147712,0.844199682382833,3.09590933858749,FANG,,,,,,,,,,,,,,,2020
0.00196701270811594,-0.104818272512688,,,,,3.75771990945689e-05,0.280665964293597,0.660102187248863,7.24140756711473,FAST,,,,,,,,,,,,,,,2020
0.00495059485036557,-1.73682152893419,-0.806822628519927,-0.0290627239595656,,1.61135639904831,4.44798030308618e-05,0.110431747953278,0.874282435403232,4.28627503222826,FCX,0.629964524094342,,,,,,,,,,,,,,2020
0.00138285551466111,-1.41373199380389,-0.922749209637658,,,1.34881722493901,5.64395018638526e-05,0.446105448390255,0.55289453730765,4.24656479442543,FDS,0.886440633023517,,,,,,,,,,,,,,2020
0.00324475954007227,,,,,-0.0886675331446199,9.00902305142508e-05,0.223767404939074,0.732315464760048,3.74726095042097,FDX,0.0758309126197761,,,,,,,,,,,,,,2020
0.00215675367419689,-1.56436296820412,-0.905789207127656,,,1.54032778887591,9.26786724925093e-05,0.655753633054646,0.343246373421961,3.93080102374968,FE,0.926192168261289,,,,,,,,,,,,,,2020
0.000783572804442624,,,,,,4.36836887823075e-05,0.263329429705315,0.73567054165475,3.60234429972579,FFIV,,,,,,,,,,,,,,,2020
-0.000361095740309557,-1.80957722164797,-0.909389919921995,,,1.75496294527172,2.19799894539874e-05,1.09696565978528e-06,0.809889602421885,13.2292074905267,FI,0.830496319809127,,,,,,,,,0.344504330745226,,,,,2020
0.00152284647387968,,,,,-0.13949849424663,4.64936954666685e-05,0.316138600738046,0.682861359415425,4.45017879303195,FICO,0.0292333409856212,,,,,,,,,,,,,,2020
0.00127046846344853,-1.73279312272112,-0.831355927936082,0.0026767134812172,,1.72972312887599,3.1385551954047e-05,0.249781897571227,0.704010439135569,10.7595109526408,FIS,0.792695489881974,,,,,,,,,,,,,,2020
0.00140284921845506,-1.60027494060715,-1.00178054136149,,,1.52380302667131,4.19021879652861e-05,0.287925960143969,0.711074042251153,11.0962966173311,FITB,0.865159817477158,-0.106564354392472,-0.0244609780853415,,,,,,,,,,,,2020
0.00174050457497159,,,,,,4.99093988187858e-05,0.19593236946763,0.803066868361526,3.4040302977384,FLT,,,,,,,,,,,,,,,2020
0.000768998406500632,-1.86531461971614,-0.985444428984191,,,1.87066491149351,2.67309300881724e-05,0.304365194393787,0.677273239671398,13.7109368359601,FMC,0.985524705414052,,,,,,,,,,,,,,2020
0.00046905079506405,,,,,,3.67615121056189e-05,0.161341532180897,0.805649423359039,9.64323964784483,FOX,,,,,,,,,,,,,,,2020
0.000505929483176811,,,,,,3.57582136393768e-05,0.1539083528474,0.815458715989953,9.11337619033398,FOXA,,,,,,,,,,,,,,,2020
-0.000657550741308855,-0.690075261453442,-0.647098597810019,,,0.762809549825933,5.53568924886683e-05,0.309594568105574,0.689405431876292,4.86121234933543,FRT,0.79195089681235,,,,,,,,,,,,,,2020
0.00284089541295102,,,,,-0.151289890234331,4.60202993098417e-05,0.03490916155941,0.947581375619292,3.29947727446495,FSLR,0.0371356490718503,0.148191311974052,,,,,,,,,,,,,2020
0.00342954963135659,,,,,-0.15694277007142,0.000144019478970623,0.0661663420905959,0.932833650429333,2.20329377626479,FTNT,0.1340910008484,,,,,,2.49545760060409e-09,,,,,,,,2020
0.0025718567180501,-1.53054478182705,-0.668800855175973,,,1.60190066713505,6.64444820934231e-08,0.159541288651228,0.689695542836174,6.82685670963311,FTV,0.884656087049634,0.178783087235891,,,,0.843774344210843,,0.998029964214481,0.0923159510233763,,,,,,2020
0.000279875297137928,,,,,,1.89071425077316e-05,0.190390921938668,0.790640446284594,8.0348529468534,GD,,,,,,,,,,,,,,,2020
0.00136953086169689,,,,,,7.26521596548525e-05,0.1564228854385,0.798578649857423,7.89427624411807,GE,,,,,,,,,,,,,,,2020
0.00166943186575655,,,,,,0.000162921993230057,0.229850325560928,0.527253692918843,4.1003734812092,GEN,,,,,,,,,,,,,,,2020
-0.0014878534965182,-0.749586761687646,,,,0.573876752661791,5.05055471532804e-06,0.096566870066243,0.902433093726363,4.04235339486575,GILD,-0.244332534871002,,,,,,,,,,,,,,2020
0.000588769543147452,-0.143671164619291,0.278866901989888,-0.1354259358509,-0.141151092038881,0.121619830464556,3.25508447952437e-05,0.187491185566103,0.713440545405364,4.27968712301716,GIS,-0.23250061796183,,,,,,,,,,,,,,2020
0.00127871456976586,-0.866178785829746,,,,0.824626894495036,2.4751422739249e-05,0.251419560600576,0.747580393390731,6.5029474431168,GL,-0.00827009678051203,-0.0798644411690576,-0.165795280338944,,,,,,,,,,,,2020
0.00171083365696534,-1.73722438912063,-0.829936963358178,,,1.6941519729647,3.88027149399054e-05,0.23544487124294,0.733395333596162,7.57672868253682,GLW,0.769442740021476,,,,,,,,,,,,,,2020
0.000784985475046694,,,,,,4.52624073228552e-05,0.184043359894562,0.793651401900477,7.27838395658813,GM,,,,,,,,,,,,,,,2020
0.00418841616739922,,,,,-0.100151962351725,5.48834364064581e-05,0.141539879112186,0.811165581259948,9.91541742279273,GNRC,,,,,,,,,,,,,,,2020
0.0024061918996322,-0.179555138386378,,,,,3.7644449953579e-05,0.222424237652234,0.740683293982351,4.12754400302948,GOOG,,,,,,,,,,,,,,,2020
0.0023177132874771,-0.179077686366166,,,,,3.73875650328721e-05,0.213473237043268,0.741857675997096,4.41439966200746,GOOGL,,,,,,,,,,,,,,,2020
0.00139878789640149,,,,,-0.0537078195409024,2.4664676785831e-05,0.235039534852279,0.763959790599939,4.6052125567898,GPC,-0.0602718128300091,-0.115969204234086,,,,,,,,,,,,,2020
0.00188074373414651,-1.67341221691496,-0.774227284476473,,,1.685688303402,3.83161052774782e-05,0.277611406549613,0.715221263069338,5.35349325895788,GPN,0.796729400461874,0.0347521827950747,-0.0227660608945863,,,,,,,,,,,,2020
0.00153622948771079,-1.67543035538588,-0.817993220070773,,,1.5806476083684,1.76024789524159e-05,0.231396171424476,0.756122627957772,6.30125853971991,GRMN,0.679024017173243,,,,,,,,,,,,,,2020
0.000892150591941179,-1.08127675279589,0.0313358153501486,0.130109763637739,,1.00000000853392,3.73647731802203e-05,0.199453528544521,0.774011045737765,5.26507991447091,GS,,,,,,,,,,,,,,,2020
0.0011263641693703,-1.71591724688828,-0.846322797087895,,,1.67422400529307,1.45022244848474e-05,0.18030411162555,0.809692271184153,6.10258572183719,GWW,0.790536398290428,,,,,,,,,,,,,,2020
-0.000336738276160334,,,,,,0.000104924960264494,0.138765688013397,0.860234288826808,3.13728094161262,HAL,,,,,,,,,,,,,,,2020
0.00103038225571563,,,,,,2.94928534529188e-05,0.129349909586273,0.86965005740014,3.11570410781164,HAS,,,,,,,,,,,,,,,2020
0.000687738476402159,0.632613353390668,-0.851975949635098,,,-0.651095429862731,3.52934164236642e-05,0.266961111810594,0.732038890293449,13.7862544737797,HBAN,0.937120873585452,-0.142001005753918,,,,,,,,,,,,,2020
0.00139002936034924,,,,,,5.05278427776016e-05,0.291320474205768,0.707679308328782,5.09702087722299,HCA,,,,,,,,,,,,,,,2020
0.00198409414531792,,,,,-0.0689801569639549,1.9020771554463e-05,0.25527574651341,0.737385435212027,4.46079299137495,HD,0.0172032707748969,,,,,,,,,,,,,,2020
-0.0011745815372376,,,,,,6.67514606276406e-05,0.073970096018095,0.90429741202071,3.87653812488541,HES,,,,,,,,,,,,,,,2020
-0.000597165366307002,,,,,0.00158041107648437,7.26957412302721e-05,0.431033926761097,0.567966074874658,14.3624109191019,HIG,0.0717394233684099,,,,,,,,,,,,,,2020
-0.000312095314389499,,,,,,5.25395972581857e-05,0.168696964990096,0.778717885546544,4.9996967397205,HII,,,,,,,,,,,,,,,2020
0.000542397644955547,-0.697853720520747,-0.593661723063255,,,0.861210317234764,4.48705736139413e-05,0.127544513203358,0.856651477881319,3.53489328335248,HLT,0.750541776821286,,,,,,,,,,,,,,2020
0.00149710288970421,,,,,,4.33230689781527e-05,0.258700725724852,0.74029916888571,3.95217516983182,HOLX,,,,,,,,,,,,,,,2020
0.00164208448655627,,,,,,3.38876589054106e-05,0.278386917850744,0.697151742330527,7.19966847733604,HON,,,,,,,,,,,,,,,2020
-0.000678728870371543,,,,,,4.83106163170218e-05,0.18002041436978,0.78683751830845,6.83262048165095,HPE,,,,,,,,,,,,,,,2020
0.00283557378973238,-1.3567747275956,-0.953183846211926,,,1.36644949361806,2.44898386178681e-05,0.139631628852157,0.76470113989814,4.12759828122742,HPQ,1.01734595812482,,,,,,0.0946672329237103,,,,,,,,2020
0.000876383984006018,,,,,-0.0999452529450596,1.64489713793674e-05,0.173703404962718,0.7821985435572,4.12809517608127,HRL,0.0424036307698179,-0.146984276487425,,,,,,,,,,,,,2020
0.000828505737289604,,,,,,5.03334248733588e-05,0.244238336423805,0.731535623682339,4.51172743231285,HSIC,,,,,,,,,,,,,,,2020
-0.00154793176362455,,,,,,9.54820059508475e-05,0.295809311617605,0.703189496295618,4.84440553538301,HST,,,,,,,,,,,,,,,2020
0.000704322023972169,0.0325288634191402,,,,-0.0891265343833296,3.94879549621681e-05,0.376249346801498,0.546809882333922,4.77352737531835,HSY,0.190044369464619,,,,,,,,,,,,,,2020
0.00019309899753739,-1.63105308152061,-0.939284088939589,,,1.6465375865365,3.5799438324571e-05,0.193645392048003,0.776162560558446,4.11911950538956,HUM,0.994608543740449,,,,,,,,,,,,,,2020
0.00307757379556887,-0.493782818515164,,,,0.518759470741439,6.36995880080584e-05,0.262168812942348,0.735986575472937,7.79521497223017,HWM,0.0641631550428487,,,,,,,,,,,,,,2020
0.000909187184195335,-1.86941953130773,-0.995766098394911,,,1.86429506951263,2.16195943300754e-05,0.197847121343281,0.798268065987966,4.27727028993007,IBM,0.989493891494414,,,,,,,,,,,,,,2020
0.00235450285510211,-1.02564524596015,-0.146804836212097,0.0492965900212893,,0.837320553472538,2.97782748280434e-05,0.229811792176383,0.743177155032148,3.77170088483939,ICE,,,,,,,,,,,,,,,2020
0.00298156786329986,,,,,-0.196360347824128,8.45603124984511e-05,0.406119269359403,0.513619057440383,6.56577681534735,IDXX,-0.00524868609220085,,,,,,,,,,,,,,2020
0.00166650618701809,,,,,-0.0698771842961777,8.75029359819234e-05,0.195544388822007,0.000498498306713245,5.37912705502967,IEX,0.116949100206593,-0.113943375873837,,,0.344691035232372,,0.314046092405543,,,,,,,,2020
-0.000675977257157262,-0.347120434807582,0.207160141856437,-0.113274334574687,-0.297282773216479,0.339828274030257,2.20380722820949e-05,0.128784293044747,0.826435281672579,7.59784144727244,IFF,-0.0893985360473202,,,,,,,,,,,,,,2020
0.00275877516019771,,,,,-0.0896473888074099,0.000191008395468553,0.313290281131294,0.534430783571096,3.46767021843889,ILMN,0.179662904961282,,,,,,,,,,,,,,2020
-0.00064142828193915,-0.0763551954561968,-0.0195777007581778,,,,7.02385008037361e-05,0.0998814038458286,0.798826933247027,7.39809503978353,INCY,,,,,,,,,,,,,,,2020
0.00183251438008143,,,,,-0.220355532224176,0.00022899189717052,0.540986039868744,0.458013511741387,2.76253367143854,INTC,0.13278156230766,,,,,,,,,,,,,,2020
0.00266927914713317,-1.75340978018577,-0.849034474714278,,,1.6613372691365,3.52824305082726e-05,0.200014499091312,0.748610382160874,8.58994648258398,INTU,0.743332876384306,,,,,,,,,,,,,,2020
0.00126370344492039,-0.954614057434016,-0.990315125395842,,,0.932762320592631,1.80686051314503e-05,0.226386319888313,0.772613412135976,5.68803208619691,INVH,0.996995486341135,4.39872586955994e-05,,,,,,,,,,,,,2020
0.00158941942055741,-1.82752738230556,-0.953498029299488,,,1.80347060389507,4.59646188980779e-05,0.268079056737038,0.694763829263174,55.4406467692863,IP,0.912225124562861,,,,,,,,,,,,,,2020
0.000938106218695716,-1.75649906149885,-0.883161673155893,,,1.72828706048456,2.64480306418554e-05,0.190681354553949,0.808318645329037,6.30044936720194,IPG,0.848723487087281,,,,,,,,,,,,,,2020
0.00121641914118195,-0.785864807595627,,,,0.824048577135682,2.95571401118208e-05,0.262870093388847,0.719613474401738,6.99047155350491,IQV,0.109672753680689,0.113619337192585,,,,,,,,,,,,,2020
0.00180056442870933,,,,,,3.90060306306703e-05,0.00824705626144899,0.768433426320733,5.07714725397606,IR,,,,,,,0.194949883016339,,,,,,,,2020
0.00122754382498458,0.399752995020855,,,,-0.406988750478727,1.74875523362517e-05,0.234523481469061,0.764476478013702,4.53317422895914,IRM,0.0886975780788578,-0.0932273147979518,,,,,,,,,,,,,2020
0.00292932817607948,,,,,-0.0732997380203159,4.54074851997041e-05,0.290030788047512,0.708969101549069,3.60874714599698,ISRG,0.132960763982471,,,,,,,,,,,,,,2020
0.00103564863611949,-0.966887082140988,,,,0.914847310990453,3.21214788066637e-05,0.243880691076802,0.755119256704882,3.25696956985876,IT,-0.0910321316056161,0.0209816661498711,0.0402511059790322,,,,,,,,,,,,2020
0.000917001795373719,-1.45220635974982,-0.542286800043101,,,1.4332372332123,2.24525325099602e-05,0.298556972020449,0.559679120011332,9.52226252890843,ITW,0.416216706982735,,,,0.138429317130562,,,,,,,,,,2020
0.00188816681573369,-0.556522510016925,-0.0768840103120656,-0.108420582726544,-0.169559017450488,0.459241973688347,5.65484702738401e-05,0.171508806447044,0.814309809575091,7.21867985551331,IVZ,0.140435819010915,,,,,,,,,,,,,,2020
0.00209429206529975,,,,,,3.50058687797091e-05,0.308593109924268,0.690406661485611,4.02685191750178,J,,,,,,,,,,,,,,,2020
0.00136525718106982,,,,,-0.0257338504900866,1.98693273638412e-05,0.127527103753032,0.849563816035026,4.35006276784097,JBHT,0.0398470632460087,-0.101138220995588,-0.061974161724275,0.10869916441165,,,,,,,,,,,2020
0.00156310423913015,,,,,,1.9077565130068e-05,0.280743446047425,0.718215086105815,9.08625571275458,JCI,,,,,,,,,,,,,,,2020
-0.000148948261693944,,,,,,4.04627276493703e-05,0.170000661432154,0.735126352144015,4.21654674788112,JKHY,,,,,,0.841585458518597,,,,0.141849507426055,,,,,2020
0.000829335012024598,,,,,-0.0147046329365485,1.63713204156812e-05,0.290982806698968,0.671077476694298,5.68292622250437,JNJ,0.117974346745213,-0.0464932104690113,0.00123186690232022,,,,,,,,,,,,2020
0.000640609753298397,,,,,-0.0330709279149662,2.29622157352425e-05,0.137534367129975,0.858019791491296,3.29181598749378,JNPR,0.123320775314785,,,,,,,,,,,,,,2020
0.00102528294522828,-1.27355982129656,-0.295872217116182,,,1.27588558638644,4.34369238871799e-05,0.297044840153055,0.68536252140197,8.01462852891991,JPM,0.256288281116108,,,,,,,,,,,,,,2020
0.000253738822654831,,,,,,3.05935494154323e-05,0.185313611187447,0.724801177140937,4.3092810037911,K,,,,,,,,,,,,,,,2020
-0.00119535576214906,0.637507238768117,0.339993435473872,,,-0.856029871251397,1.76251112089229e-05,1.26568912713582e-14,0.787894828577522,7.14258996447485,KDP,-0.177822025815061,,,,1.85538171554625e-08,,,,,0.262603872072574,,,,,2020
0.000523862898615748,-1.50271325598924,-0.919868341847375,,,1.47004633771733,5.1151372174269e-05,0.292871486042324,0.706128516390204,10.1442162750292,KEY,0.916263751462348,,,,,,,,,,,,,,2020
0.00239666702362472,-0.216697309530552,,,,,1.94994261911827e-05,0.138402922671701,0.836539089783863,6.02452131908493,KEYS,,,,,,,,,,,,,,,2020
0.000988246994954862,1.21143823741689,-0.956190026224261,,,-1.31869577315668,2.72181744483538e-05,0.169957529208258,0.78882954285989,4.43312087253582,KHC,1.15879314934416,-0.163988273970953,,,,,,,,,,,,,2020
-0.000855315397760273,-0.494674299830507,-0.751612430529785,,,0.597917472337995,7.80427006550505e-05,0.293232728720151,0.70076468504201,4.70327411523178,KIM,0.891472873125021,,,,,,0.00500251957871993,,,,,,,,2020
0.00276432059152836,-1.4543985203582,-0.765915246112279,,,1.30508840863514,8.37760627216498e-05,0.270980393243512,0.682379789717571,5.05359063843796,KLAC,0.667620099715871,,,,,,,,,,,,,,2020
0.000419420302488018,-1.55187212865945,-0.747748115791073,,,1.40114903693428,1.84675018238728e-05,0.251249886220819,0.69556111838566,5.08095217398126,KMB,0.656584160371839,,,,,,,,,,,,,,2020
-0.000566902689027452,-0.0754446915603768,,,,,4.62759271833413e-05,0.267333270398061,0.719155404288029,4.70332290305275,KMI,,,,,,,,,,,,,,,2020
0.00209333363889376,,,,,,3.67385786821353e-05,0.245177650630867,0.747257798448822,5.88809197585547,KMX,,,,,,,,,,,,,,,2020
0.00126278896843337,-0.872352482822638,,,,0.754726305129063,1.38970626677694e-05,0.167273695480906,0.831726236391847,3.17662760525049,KO,-0.028147474244953,-0.0547400860139449,-0.199955730630694,,,,,,,,,,,,2020
0.000778828822987796,0.765013432337601,,,,-0.870185286371622,4.34030423231077e-05,0.251743290522277,0.724840309789483,3.12850986693947,KR,,,,,,,,,,,,,,,2020
0.000654427959442386,,,,,-0.0553669865227006,9.5254247942316e-05,0.114863083958683,0.523797625294661,8.55617961076343,L,,,,,,,0.317669288138396,,,,,,,,2020
0.00120648071573249,,,,,,2.98086684826021e-05,0.231311344189298,0.758181669169853,4.81018311610529,LDOS,,,,,,,,,,,,,,,2020
0.00330499945469549,,,,,,4.56190235229861e-05,0.229134852109507,0.75965819618981,10.4756627972786,LEN,,,,,,,,,,,,,,,2020
0.00156240501622025,,,,,-0.0373667855261256,3.05717777253928e-05,0.132444408147844,0.75582264116749,4.26482177889733,LH,0.00164809686131441,,,,,,0.10033203130897,,,,,,,,2020
0.000350415410124106,-0.8771700633097,-0.0194862567331569,-0.0405077451008296,-0.131870513001492,0.871955393470596,2.20577555165449e-05,0.256984538152218,0.713334848010584,17.4121479172187,LHX,,,,,,,,,,,,,,,2020
0.00152849866494254,,,,,-0.0578331070213702,1.8821093308617e-05,0.191189340992685,0.778793133207821,8.61427589512564,LIN,0.187926488126513,,,,,,,,,,,,,,2020
0.000450512560863123,,,,,,4.60331520061562e-05,0.256762184451937,0.733383857946568,6.82232782369037,LKQ,,,,,,,,,,,,,,,2020
-0.000465998401014887,,,,,0.00310130752729556,0.000139500795467906,0.33717698202738,0.661822113736594,2.53021340667643,LLY,,,,,,,,,,,,,,,2020
0.000340163214283195,,,,,,1.71482168013267e-05,0.244003213209072,0.747870380040137,5.25069609977573,LMT,,,,,,,,,,,,,,,2020
0.00137578902798322,-0.86021180605764,,,,0.871774459117801,1.54608453829886e-05,0.245293725323053,0.740987598840705,6.84605760642595,LNT,0.0602186246130564,0.00887055512240056,-0.0567820576581938,,,,,,,,,,,,2020
0.00304484502809769,,,,,-0.0138808964816297,3.54327481174593e-05,0.252240112675036,0.73760165525155,4.12658331580275,LOW,0.0448106715649153,,,,,,,,,,,,,,2020
0.00201732184380586,-1.78582561988043,-0.907198958146653,,,1.7683664368229,5.70735157477747e-05,0.12443932541058,0.700413377898044,99.9999943963415,LRCX,0.865865238240344,,,,,,,,,0.298987748956439,,,,,2020
0.00113119131082364,,,,,,4.34609208141142e-05,0.242911032425822,0.756088940094613,5.80677847885806,LUV,,,,,,,,,,,,,,,2020
-0.000283152015193871,-0.0884425203967628,,,,,4.21491999282304e-05,0.163839222536682,0.819569239839478,5.92219705539888,LVS,,,,,,,,,,,,,,,2020
0.00156357948064078,0.0410189450394254,-0.0206421194754487,,,,6.11832680022702e-05,0.308717781647048,0.6902821715915,3.58906700423993,LW,,,,,,,,,,,,,,,2020
0.000324088118822656,,,,,,5.12697267012211e-05,0.0762272164513083,0.810476364599523,4.04032408417389,LYB,,,,,,,,,,0.224592597482043,,,,,2020
0.00134260028415716,,,,,,8.31448263039804e-05,0.262321799275942,0.736678179044353,3.80806582211888,LYV,,,,,,,,,,,,,,,2020
0.00275164453814386,-0.166944797891466,,,,,6.95948526316507e-05,0.136485867983974,0.115244470815429,4.05882493854945,MA,,,,,0.474400839932248,,0.247130387216018,,,,,,,,2020
0.00142879287552019,,,,,-0.0489466236027979,2.12482835591183e-05,0.270822190021269,0.720476329344039,7.16425702897215,MAA,0.0302283446204863,-0.0117236384945812,-0.175980412981981,,,,,,,,,,,,2020
0.000898713628867993,,,,,,5.56376253391684e-05,0.2564129912081,0.742586886042782,5.76012431080254,MAR,,,,,,,,,,,,,,,2020
0.00144399967066521,,,,,,9.59053004019836e-05,0.077757708862912,0.430199947787222,5.62536159237304,MAS,,,,,,,0.373680500017152,,,,,,,,2020
0.0013152386330555,-0.73984271220282,,,,0.688826686859522,1.6269934681957e-05,0.226621588513173,0.762930420183198,3.79224927808566,MCD,-0.0417860028607769,0.0910562058919825,,,,,,,,,,,,,2020
0.00122684058849798,,,,,-0.0468382554450763,4.79178605914287e-05,0.210801580536184,0.762587423679994,6.76567261344248,MCHP,0.0172156928625724,,,,,,,,,,,,,,2020
0.000767745244485995,-0.890255613042149,0.0699937643041333,-0.0175374756003338,-0.154054931718086,0.87078213849753,3.21434296376149e-05,0.209655769878513,0.756970266761764,7.72685951325865,MCK,,,,,,,,,,,,,,,2020
0.00179974522290842,-1.01496029970151,-0.0470284703515837,0.0142103963556933,-0.116394862824322,0.898706113051018,3.78301125141175e-05,0.266862884283778,0.688734262543331,6.42942807799991,MCO,,,,,,,,,,,,,,,2020
0.000973020303160026,-1.48964034044216,-0.712679674688456,0.0298020898797204,,1.43987009147076,4.44730141372146e-05,0.350609924578458,0.591960473821208,3.45686292224607,MDLZ,0.733595836613933,,,,,,,,,,,,,,2020
0.000789764110456761,-1.01210165085278,-0.837831177091553,,,0.939405272330425,2.61080332404767e-05,0.182109349855209,0.803548244336169,3.89231319364618,MDT,0.845251056390145,,,,,,,,,,,,,,2020
0.00085567861994141,,,,,,3.86062842113459e-05,0.323294178752456,0.675705811163583,10.928838477892,MET,,,,,,,,,,,,,,,2020
0.00160513281382201,-0.0516668248710826,,,,,0.000154705392018315,0.337473666183472,0.550268954641276,3.93261669776793,META,,,,,,,,,,,,,,,2020
0.000833719602208744,,,,,-0.0183746578113336,0.000791482855348452,0.130278839962154,4.37542088096941e-08,4.20644729744104,MGM,-0.0473684742395596,,,,,,0.868721024514829,,,,,,,,2020
0.00189659096898713,,,,,,7.28260966703342e-05,0.0749722157621909,0.762577042175316,5.35828087737947,MHK,,,,,,,0.151235485928168,,,,,,,,2020
