mu,ar1,omega,alpha1,beta1,shape,tick,ma1,gamma1,alpha2,eta11,eta21,skew,ar2,ar3,gamma2,beta2,ma2,ma3,ar4,ar5,label
0.000757563502890567,-0.00129957587391851,8.22708438930486e-06,0.035600597799563,0.908358276924767,7.28077546241722,GE,,,,,,,,,,,,,,,2012
0.000286998335158585,,4.99587321588306e-05,0.043823318304048,0.798400524386022,3.29979858093273,GEN,,,,,,,,,,,,,,,2012
0.000969763028109079,,8.12682178574614e-12,4.33446367627551e-06,0.998975695489561,2.71028517228732,GILD,,,,,,,,,,,,,,,2012
0.000244555953891843,,5.71184333290138e-08,8.50428312821363e-08,0.998999716022151,6.73985084563095,GIS,,,,,,,,,,,,,,,2012
0.000724581863186495,,4.91719424472683e-06,0.0435162631426228,0.905459297646269,59.9877878705916,GL,,,,,,0.982615298925994,,,,,,,,,2012
2.06251563226008e-05,,1.87941330080654e-08,1.87454698171342e-09,0.998999915444146,3.47017854479754,GLW,,,,,,,,,,,,,,,2012
-0.000191815823068942,0.546533292622268,5.64304735768954e-07,8.18075882658069e-09,0.998999812264846,4.58585751456598,GM,-0.490556555821275,,,,,,,,,,-0.0903690452892843,,,,2012
-0.000138971658007351,,0.00111435579409723,0.219992043505662,3.55270623412678e-09,2.40112106121087,GNRC,,,,,,,,,,,,,,,2012
0.00101746327692236,,9.41903878495917e-12,2.66181346800981e-05,0.998788928531769,4.46356669842897,GOOGL,,,,,,,,,,,,,,,2012
0.000269816110765078,,6.68494251598038e-06,0.0845403491459496,0.866568014181185,6.41643969644851,GPC,,,,,,,,,,,,,,,2012
0.000669815487798802,,2.62030218698811e-05,0.0755431270682995,0.779105078270903,5.0206591323818,GPN,,,,,,,,,,,,,,,2012
-0.000310409445192861,,9.59315577350616e-07,4.90341568729904e-05,0.998314158017625,3.44861237297015,GRMN,,,,,,,,,,,,,,,2012
0.00107849833204331,-0.0172954945600904,1.29430087183005e-14,0.00176512834128607,0.996984900998234,7.82724667898954,GS,,,,,,,,,,,,,,,2012
0.00070407188889146,,1.95659204859131e-05,0.105900884739256,0.831818538217102,3.76526197782977,GWW,,,,,,,,,,,,,,,2012
-1.88835598997864e-05,,1.37041498110158e-07,0.00541353483926493,0.826674785324327,11.6108494639094,HAL,,,,0.999556850389687,0.00282465895014746,,,,,,,,,,2012
0.000703281455687461,,2.15802507619785e-11,1.80617699283505e-05,0.0841061245462064,7.26773843550333,HAS,,,,,,,,,,0.914798783698511,,,,,2012
0.00112526651358467,,0.000156871238227334,0.292369377519118,0.17811686610222,7.44010665741548,HBAN,,,,,,,,,,,,,,,2012
0.00180145608073732,1.09016546883964,0.000276237467796614,0.444225921527021,0.0369212500595998,5.33376698472659,HCA,-0.99999999,,,,,,-0.0832604347193832,-0.072552486508962,,,,,,,2012
0.00154108814907204,,3.16292288817988e-05,0.142842890457101,0.654787876263817,5.40117737044099,HD,,,,,,,,,,,,,,,2012
-0.000182762569866947,,2.05191886681399e-07,2.59196801959971e-09,0.998999989130801,14.016940653982,HES,,,,,,,,,,,,,,,2012
0.00131467212185326,,6.5308526990142e-12,0.00712477432297373,0.990880382439037,16.5406134347851,HIG,,,,,,,,,,,,,,,2012
0.00105735341498043,-0.120499833734353,3.28388890520661e-06,9.23651899981921e-05,0.999571007439845,5.08335174759324,HII,,0.143795547430095,6.41652059376153e-05,,,,,,-0.178223618823035,,,,,,2012
0.000849003515213665,,4.16160912832241e-06,0.0173202769748326,0.964386263200039,4.54685282820915,HOLX,,,,,,,,,,,,,,,2012
0.000551858817919746,-0.0190382503379237,1.93953137487811e-05,4.10270671629203e-11,0.818624957300556,5.23738728349856,HON,-0.0331550552948259,,0.0595212031387776,,,,0.598465811225688,,,,-0.720019176290279,,,,2012
-0.00145381783438452,,2.52716397688212e-06,3.76091137513579e-08,0.998999945392906,2.85539295999586,HPQ,,,,,,,,,,,,,,,2012
0.000504461982639761,1.3905604528502,4.20999300365305e-07,0.00356075955158897,0.999989507245095,7.48395796500025,HRL,-1.43642556469908,-0.0168292106096322,,,,,-0.788827139863253,,,,0.896172633542633,-0.151368877427639,,,2012
0.000992423935017418,,6.90775043740375e-06,0.0757048365388481,0.86994812788021,7.16912512883114,HSIC,,,,,,,,,,,,,,,2012
0.000104452666904661,,9.88483143133573e-06,0.0674101746643169,0.467855311700235,7.14417852789765,HST,,,,,,,,,,0.429268525802528,,,,,2012
0.000306457838726761,-0.0132158421585965,8.17746993415941e-06,6.65056953760867e-09,0.795822245727102,8.5304901929626,HSY,,0.438993898887752,6.65440698715858e-14,,,,,,-0.225376617582369,,,,,,2012
0.000232856968316522,,5.95619867922821e-12,6.4783409416009e-06,0.998665152133401,3.65536960604615,HUM,-0.127918026805187,,,,,,,,,,,,,,2012
-4.42789671689694e-05,0.00611849947876302,5.02206823485428e-08,1.25666854248972e-05,0.998986656518681,20.1105912216222,HWM,,,,,,,,,,,,,,,2012
0.000175420984946294,,9.58034057694908e-06,1.27360663946364e-08,0.801595417533252,3.7128948553056,IBM,,0.0773815559950218,1.17350424516664e-11,,,,,,0.221026731845961,,,,,,2012
-0.000944266593115863,,6.06782050603241e-12,0.021094342470335,0.974661860039244,5.18033489881021,ICE,,,,,,,,,,,,,,,2012
0.00108500447602419,-0.924377130915544,6.96186651336146e-06,0.0393342463948191,0.921887487179852,5.35493537804699,IDXX,0.942841829915661,,,,,,0.0496157154332454,,,,,,,,2012
0.00148879450886946,,1.31787235472766e-05,0.14303164472064,0.797268612413605,26.2273437634865,IEX,,,,,,,,,,,,,,,2012
0.000750353678928987,,1.75562832498239e-08,1.42784901243533e-08,0.998999869555215,4.10422670068009,IFF,,,,,,,,,,,,,,,2012
0.000989644851583387,,0.000344880409050107,0.450404260061238,1.27767170901235e-08,3.11747359232545,ILMN,,,,,,,,,,,,,,,2012
0.000451329154916447,,1.02173753372551e-11,1.79229256271274e-06,0.998777434887174,4.55566231059176,INCY,,,,,,,,,,,,,,,2012
-0.000275690466865725,,3.27813080093152e-07,8.29928989233852e-08,0.998998943836372,9.39919294941755,INTC,,,,,,,,,,,,,,,2012
0.000226756536093194,,2.18593181470684e-06,0.0257184203557914,0.967338385775778,3.20754879767585,INTU,,,,,,,,,,,,,,,2012
0.0012961427985189,,3.40608815360003e-07,3.09285948469817e-06,0.998979127103225,11.8931043191046,IP,,,,,,,,,,,,,,,2012
-0.000207687564055862,0.0437580609245084,6.41067332170147e-05,0.0643902438899526,0.763261696151123,4.87494634354524,IPG,,,,,,,0.0953173292633508,,,,,,,,2012
0.000350101263448302,,0.000116098211775205,0.177095136698943,4.17937511279076e-09,5.01352883161116,IRM,,,0.130579020745965,,,1.18333273413437,,,,,,,,,2012
0.000759343649793297,,4.86328615432968e-05,0.140106108456715,0.0602986788922155,4.0532818691727,ISRG,0.0342255528160704,,,,,,,,,0.630136724792061,-0.0211623068284436,-0.186211438813758,,,2012
0.000972351099957169,,7.01373357711978e-07,0.128147482490365,0.324417398966655,5.80817826562067,IT,,,,0.996309046750753,3.03146585697178e-05,,,,,,,,,,2012
0.00116936885897056,0.0145855534812555,7.47495091721846e-06,0.0181517701083523,0.934454551585793,6.20892053546038,ITW,,,,,,,,,,,,,,,2012
0.00138265303780367,,2.37351960703913e-06,0.0421812307082775,0.946219705735788,18.2383185143539,IVZ,,,,,,,,,,,,,,,2012
-1.50484304572635e-05,,6.77693441030838e-12,0.00511758826868192,0.993303318088751,11.7047737622581,J,,,,,,,,,,,,,,,2012
0.000997037913733677,,5.23753018084591e-08,4.99614671401733e-09,0.998999973161854,5.27348500223845,JBHT,,,,,,,,,,,,,,,2012
0.000625485652661486,0.0429885999623254,9.98200271848903e-07,0.00049360646166989,0.994015464450172,5.8433688836105,JCI,,,,,,,,,,,,,,,2012
0.000673238648155712,0.594526002221928,1.46798923435338e-09,2.25702727293114e-05,0.998952254747221,6.49609835569106,JKHY,-0.642103814132573,,,,,1.08694597008325,-0.00307514058082204,-0.0446009934230211,,,,,-0.124442702119016,,2012
0.000174795471032495,,5.2327902593583e-06,0.189684243911457,0.67332844138048,7.89670911226377,JNJ,,,,,,,,,,,,,,,2012
-0.00143368694266234,,2.46438569638848e-07,7.91034369363505e-09,0.998999951480758,5.99371999919773,JNPR,,,,,,,,,,,,,,,2012
0.00153423401238045,-0.0359567505952215,9.10199156790626e-06,0.0452538283261155,0.922746736217403,4.88421433688759,JPM,,,,,,,,,,,,,,,2012
0.000681777909894219,,5.90072359921298e-08,4.35061346495525e-06,0.998990212667551,2.98002701493398,K,,,,,,,,,,,,,,,2012
0.000628636659675093,-0.0368812095503509,4.84879337490212e-08,2.60746191380766e-06,0.998994810405856,9.80260811898323,KDP,,,,,,,,,,,,,,,2012
0.000486797615891959,,3.94805970207833e-15,0.000108653878330953,0.140945342989278,11.4755772707477,KEY,,,,,,0.981718460108481,,,,0.857466987293551,,,,,2012
0.000774730058502014,-0.886985894617683,1.82512699705801e-06,0.0581506341828667,0.925285781774792,40.0965205073118,KIM,0.972207576866077,,,,,,,,,,0.126407776610141,,,,2012
0.000221419928529654,,2.06085916983446e-07,1.64489222177063e-08,0.99899983225245,5.3792954029178,KLAC,,,,,,,,,,,,,,,2012
0.000720002075747264,0.0981710208143085,1.55988412808878e-07,2.7154019564479e-07,0.998999600229505,3.6856873954237,KMB,,,,,,,,,,,,,,,2012
0.000261909357833046,,7.49416002196063e-06,0.0770902888251364,0.885468122867341,4.9415707544764,KMI,0.137719117910153,,,,,,,,,,,,,,2012
0.00065634526188474,,1.36514053017913e-07,2.79821304057067e-09,0.998999829995952,4.34377141672837,KMX,,,,,,,,,,,,,,,2012
0.000260406960653119,,1.61056183879689e-07,0.00361884906345807,0.99502594134205,18.5755388450325,KO,,,,,,,,,,,,,,,2012
-7.14004916463457e-05,,1.21343958233923e-07,1.89557886637285e-08,0.998999883756705,4.87015719572151,KR,,,,,,,,,,,,,,,2012
-0.000383609770587845,,1.50775692086606e-07,4.67014622939214e-06,0.998994278010926,7.9457863565943,LDOS,,,,,,,,,,,,,,,2012
0.0026052236825682,,2.00478527289323e-05,0.0339632642252958,0.933464977453031,8.85587031205137,LEN,,,,,,,,,,,,,,,2012
0.000512414041066194,,1.43754038535862e-06,0.00169025483679067,0.999925890694511,3.58339304555241,LH,,0.342646115965565,0.000291856933888237,,,,,,-0.365849872684458,,,,,,2012
0.00195662473722157,-0.287871767590974,4.81355970310915e-05,0.252152359853323,0.474048790161164,9.35874447636538,LHX,0.353731431824952,,3.97599208673161e-14,,,,-0.929654636015986,,,,1.0270557477879,0.078021853415359,,,2012
0.00113086342996304,,9.51041097652012e-06,0.0146450038480069,0.950213316091881,5.53058195658779,LKQ,,,,,,,,,,,,,,,2012
0.00112686801042358,,7.68919174223306e-06,0.0961148120657989,0.838727572490773,4.80824851567805,LLY,,,,,,,,,,,,,,,2012
0.000700951166404464,,1.09160146735509e-07,9.46539511147325e-08,0.998999894028293,8.25465881049617,LMT,,,,,,,,,,,,,,,2012
-5.07730889312744e-05,,8.65810322546449e-08,2.9258859804138e-08,0.998999920961557,9.65737417761563,LNT,,,,,,,,,,,,,,,2012
0.00165946891724189,-0.717617706493257,5.70479615230666e-06,0.0149387406788818,0.971899100425599,3.02238527400595,LOW,0.824846380013449,,,,,,0.0197955163608524,-0.145776391562446,,,,,,,2012
-0.00044155334886249,,3.06861733687021e-08,6.35351167052642e-08,0.998999886433902,11.1886147726965,LRCX,,,,,,,,,,,,,,,2012
0.00098094176160477,,5.18474452895968e-14,0.000178256643042248,0.0878921312217969,59.9809057857175,LUV,,-0.0283588424959825,0.0246001777445539,,,0.982945807480089,,,0.0591685587050775,0.865804920977925,,,,,2012
0.000931352789073065,,2.37728723034338e-05,1.02485564018045e-10,0.897142864678237,99.9279148707861,LVS,,0.0920539375242614,,,,,,,,,,,,,2012
0.00289319668819268,-0.957676244090803,1.30157118627729e-14,3.9644043740957e-06,0.998970760655571,5.85417369090465,LYB,1.01324818929711,,,,,,-0.242115314692416,-0.245517133760057,,,0.153655767619396,0.0686659419696749,,,2012
0.000140874953795026,0.0869914642041752,8.18700053340992e-13,0.00958290954877981,0.988167550432806,6.4094565096963,LYV,,,,,,,,,,,,,,,2012
0.00107280981536496,0.863205290764939,1.77754099497777e-07,0.013283785729278,0.983153257851061,11.5909465690875,MA,-0.762326063485102,,,,,,-0.168031035840684,,,,,,,,2012
0.000241052843967119,,1.78630721174844e-06,0.0599077063132223,0.916446642258483,22.3114473825228,MAA,,,,,,,,,,,,,,,2012
0.00104600717862183,,5.35712468716415e-07,9.70277596494402e-05,0.997724821879611,5.15976121696931,MAR,,,,,,,,,,,,,,,2012
0.00272135904991238,-0.799792503825478,2.51038282674968e-07,4.35862600164097e-09,0.998999979722312,9.54210664074152,MAS,0.850012822304094,,,,,,-0.00301751471092253,-0.115550745712979,,,,,,,2012
0.000375283412070146,0.0655649198111881,5.69450936937595e-08,5.3090146170417e-08,0.998999869565472,4.39789666156244,MCD,,,,,,,,,,,,,,,2012
-0.000649227980951292,,1.6396763346824e-07,1.1151947242709e-09,0.998999956115821,7.29776137467178,MCHP,,,,,,,,,,,,,,,2012
0.000623497906001234,0.0246818546342897,5.96341222219669e-08,5.49973100133678e-06,0.998975540225496,6.85021151290935,MCK,,,,,,,,,,,,,,,2012
0.00116904236831227,0.0745219729478917,5.33993468660196e-09,1.5766487659925e-10,0.998999962417235,6.67291426314338,MCO,,,,,,,,,,,,,,,2012
0.000213201223121895,,3.41581328423295e-07,0.00417300940622382,0.994087047352974,3.44856407396516,MDLZ,,,,,,,,,,,,,,,2012
0.000388517815798148,,9.09581817556455e-08,5.032847579806e-09,0.998999991555091,18.8091205128918,MDT,,,,,,,,,,,,,,,2012
0.000365554766786327,,8.09554040467539e-08,1.20269998977092e-09,0.998999991852818,11.1813044572834,MET,,,,,,,,,,,,,,,2012
-0.000141334281572653,0.0190856359416405,2.35682087179973e-07,6.0612383378628e-10,0.998999984519162,10.571044109768,MGM,,,,,,,,,,,,,,,2012
0.00144062126852513,,2.20067204932433e-07,2.93131677296708e-09,0.998999977106293,8.37257886008913,MHK,,,,,,,,,,,,,,,2012
0.00107784649268322,,1.89039561979476e-05,1.06659132953664e-08,1.5617629854852e-08,5.81536443373558,MKC,,,0.133066625012501,,,,,,,0.578946536796044,,,,,2012
0.000966096824219654,,1.02289045030241e-12,1.21099913123023e-05,0.998836798801755,3.62805974461122,MKTX,,,,,,,,,,,,,,,2012
0.000779826972299453,,9.66511248078197e-06,0.0554996218770672,0.907913738555141,6.05549724154433,MLM,0.0701896503102993,,,,,,,,,,,,,,2012
0.000469343558543365,,7.13856395296152e-06,0.069766955554076,0.856876923144323,59.999999977478,MMC,,,,,,1.22465801646039,,,,,,,,,2012
0.000551892395842574,-0.0127783447826785,1.46656711931357e-07,1.43038422157412e-08,0.998999968820855,5.30134147364023,MMM,,,,,,,,,,,,,,,2012
0.00161352413415654,,0.000411105556883673,3.19406609632446e-19,0.131703952231782,3.37199550530432,MNST,-0.0673567143470937,0.829291445756516,,,,,,,,,-0.104340282657643,-0.0340296207738878,,,2012
0.00100754567551595,-0.616741897209668,6.53404641608759e-07,0.0446568111620382,0.95434222316174,4.59923453340976,MO,0.490579773251954,,,,,,-0.885591226225009,,,,0.833615164467508,-0.0220415566660913,,,2012
0.000411651700123396,,0.000775355952368851,0.12613227870696,4.69413749355641e-15,2.68497608952465,MOH,0.0141678352184094,,,,,,,,,0.21659907233028,,,,,2012
0.000164424674362234,-0.00413884641699998,1.3144036820248e-07,2.34192575370077e-09,0.998999992975673,9.36648656159909,MOS,,,,,,,,,,,,,,,2012
0.00234996695748095,,5.35150822902069e-06,2.19506562830045e-05,0.983393786093093,11.9024064285634,MPC,,,,,,,,,,,,,,,2012
0.00133485674841438,,1.84018802117969e-07,7.86148927102033e-09,0.998999976575824,5.89877761969668,MPWR,,,,,,,,,,,,,,,2012
0.000515697935938072,,1.84405228963383e-07,4.50600872785412e-08,0.998999923862318,4.67600925639318,MRK,,,,,,,,,,,,,,,2012
0.000387204655320923,0.0147150445895482,9.02719732884208e-06,0.0142223330250344,0.955467544636173,22.4320309997719,MRO,,,,,,,,,,,,,,,2012
0.00138394214614438,0.00870202029341196,3.00415170180703e-11,0.0180712732743376,0.979565401775567,14.1304682787461,MS,,,,,,,,,,,,,,,2012
0.000403894923053308,-0.0500001488475041,0.000226437181894251,0.081643396080105,0.186845470778762,3.75257306648979,MSCI,,,,,,,,,,,,,,,2012
-0.000349229734137614,0.805072615944718,2.23809663627923e-07,2.66074515167911e-09,0.998999969415696,5.31100917290671,MSFT,-0.818404368646607,,,,,,,,,,,,,,2012
0.000279164663469299,,4.6904707962196e-05,9.10108452647044e-11,0.0947238908197196,3.73114624387847,MSI,-0.203942598947244,,0.136422022773192,,,,,,,0.55269616882651,,,,,2012
0.0010370343469053,-0.0743756795864489,9.66768004819955e-08,1.23400210040946e-08,0.998999936843749,7.11609598276478,MTB,,,,,,,,,,,,,,,2012
0.00115138900148626,0.081174389057339,1.20197232538039e-07,1.73707073844078e-09,0.998999977550891,8.34907694365042,MTD,,,,,,,,,,,,,,,2012
-0.000347893256732365,0.331261498530516,4.27174444648759e-07,1.3231278272654e-08,0.998999903871694,10.5146004604165,MU,-0.290753312045291,,,,,,,,,,,,,,2012
9.1920121613358e-05,,1.95898654788554e-07,5.43965116045369e-06,0.998934628178567,16.23460320974,NDAQ,,,,,,,,,,,,,,,2012
0.00149637046543353,1.52615319620763,3.83212021599253e-06,0.0385822095583906,0.947609480175401,3.74101027186475,NDSN,-1.47381085487825,,,,,,-0.896819708569634,,,,0.810619826068041,,,,2012
0.000601825683723889,-0.0142137910132821,9.51524597571795e-08,1.3147169363253e-06,0.998997484957091,6.62910991563792,NEE,,,,,,,,,,,,,,,2012
-0.001318769244572,,2.17411427755186e-07,8.38757624559536e-11,0.998999911501446,5.50544677357071,NEM,,,,,,,,,,,,,,,2012
-0.00044721086865088,0.0356057463238748,4.18243820867211e-12,5.20178064054955e-07,0.998711623519675,3.10356597889034,NFLX,,,,,,,-0.0372687162947942,,,,,,,,2012
-0.000161270840057313,0.940242664758396,3.64231298191947e-13,0.000916791823545622,0.997708092185114,10.5795488876226,NI,-0.956809710130081,,,,,,,,,,-0.0726864129474368,,,,2012
0.000500160549376052,,7.0974806288337e-06,0.0339636098857724,0.952092562497487,2.94740925577743,NKE,,,,,,0.872915982890942,,,,,,,,,2012
0.000751966256904823,,9.42826382500175e-08,1.26603007414804e-05,0.998954157449369,9.23803997845861,NOC,,,,,,,,,,,,,,,2012
0.000854629200033487,,1.89089182572056e-06,0.0238873561986209,0.249014490115031,14.9725565415186,NRG,,-0.189282112573424,3.45536365113323e-06,,,,,,0.246492749558969,0.694155445268979,,,,,2012
-0.000260886066767816,,1.45965362000978e-11,0.00185012504878479,0.99705639486837,5.03957336943959,NSC,,,,,,,,,,,,,,,2012
-0.00128776689072459,,2.56440263252623e-09,1.42332380711725e-07,0.998999506843557,4.33108496392388,NTAP,,,,,,,,,,,,,,,2012
0.000989516675231165,0.010201594178213,2.24732356063368e-12,4.33261678973238e-05,0.998922215721492,7.98108567120016,NTRS,,,,,,,,,,,,,,,2012
0.000265110800024103,0.198817028856496,5.08264934476257e-07,0.00264229470106633,0.995117022878134,9.99430864694195,NUE,,-0.0757466208086864,0.0022918506233761,,,,,,0.0716931643230668,,,,,,2012
-0.000663892520596628,,1.30107996944035e-05,5.6375884372751e-07,0.92172964443488,18.9682574835277,NVDA,,-0.118300040860253,0.0154859582013928,,,,,,0.179458295070203,,,,,,2012
0.00189625027480329,,8.91379968958937e-05,0.0254810727540487,0.587236586692644,4.52340864424304,NVR,,,0.0404963365817235,,,,,,,,,,,,2012
0.00111633586863069,,0.000323554656937771,0.0116819733117792,0.553980267440601,15.4972174177759,NXPI,,0.204507173281583,,,,,,,,,,,,,2012
0.000540406664031793,,1.58337666335479e-05,0.0998670794910966,0.684979849069756,6.2709230490227,O,,,,,,,,,,,,,,,2012
0.00101605603621362,,6.18743786186526e-06,7.65939709534569e-09,0.964630114356504,5.13279994780778,ODFL,,0.143169639937322,1.05900067396373e-08,,,0.981358144597649,,,-0.11679094887049,,,,,,2012
0.000126148186572863,,1.19814032878929e-05,0.0667551737093084,0.828569718653233,6.70730278641565,OKE,,,,,,,,,,,,,,,2012
0.000549827962151154,,1.08628570837841e-07,8.72367106412439e-09,0.998999960445873,30.5750657122409,OMC,,,,,,,,,,,,,,,2012
-0.000607747984529825,,8.58803634903377e-07,1.19280775290802e-05,0.998146384043634,7.93746603923358,ON,,,,,,,,,,,,,,,2012
0.00109283255638496,,5.7980185591306e-06,0.0241522426816048,0.941724949288264,11.8689918784417,ORCL,,,,,,,,,,,,,,,2012
0.000935721637830744,,1.43414365631183e-05,0.0260599986862764,0.914204099480616,3.66981616965639,ORLY,,,,,,,,,,,,,,,2012
-0.000953006288364325,,1.74072113523512e-07,2.25983712318646e-09,0.998999988255183,10.4824699235847,OXY,,,,,,,,,,,,,,,2012
0.00140439819151759,,4.03139078925078e-07,1.685416277333e-09,0.998999909147721,5.98054473578666,PARA,,,,,,,,,,,,,,,2012
0.000514858341950028,,7.49038578236549e-06,0.0526067411110675,0.867780167819154,5.45309325629987,PAYX,,,,,,,,,,,,,,,2012
-5.76592932902757e-05,0.952777614387925,6.66379999781251e-08,1.16813505971938e-11,0.998999961856591,6.9608293272662,PCAR,-0.935915693777071,,,,,,-0.0316650819326548,0.085319027711655,,,,,-0.202761644341454,0.118833094080732,2012
-1.09441834915252e-05,,1.7763879120263e-08,0.000274514437149752,0.431064587583597,32.3026014070813,PCG,,0.0459255242814732,0.000407735637422955,,,,,,-0.0873271470600978,0.587440272100979,,,,,2012
0.000742531216913682,-0.0500482250554944,9.50091282051341e-12,0.00744273834157697,0.990055471195809,10.8198351430453,PEAK,,,0.000635615384611253,,,,0.0232983593223711,,,,,,,,2012
-0.000128288840342773,0.0270816159304949,1.69619629284806e-07,6.45904572611564e-05,0.997596021846765,7.39332174491317,PEG,,,,,,,,,,,,,,,2012
0.000256390166304629,,8.5867104173049e-11,9.96190132940649e-06,0.998985471121134,6.42134515382788,PEP,,,,,,,,,,,,,,,2012
0.000493964536070998,-0.0511239187234385,2.58426396573244e-08,0.0132688207826158,0.405357753535751,7.72832055114773,PFE,,-0.111190718029776,,,,1.18185178436029,,,,0.628034395970287,,,,,2012
0.000923517966690123,,1.3120477326445e-05,1.83602215276613e-07,0.159508590347076,7.49915180117565,PFG,,0.0524267632199516,,,,,,,,0.759118731129583,,,,,2012
-3.13634015126997e-05,,2.37482482283689e-07,0.000112425271554641,0.997974106149621,3.0814320062386,PG,,,,,,,,,,,,,,,2012
0.000832488843076325,,1.47565021427231e-07,3.04413221839773e-07,0.998997664017436,3.62025608010851,PGR,,,,,,,,,,,,,,,2012
0.000528919590896373,,1.35672143125173e-07,5.53418193836755e-07,0.998998382894052,6.3073142555859,PH,,,,,,,,,,,,,,,2012
0.00748313246450378,0.9695008042933,0.000632275867795114,7.52911135873866e-08,0.229154281619075,7.02636481218066,PHM,-0.96200466198377,0.366366525033313,,,,1.10778914146955,,,,1.05818543288802e-06,-0.0685845651755876,,,,2012
0.00148363143999458,,1.25828427539114e-07,2.29658145750831e-08,0.998999892201195,6.44386905782319,PKG,,,,,,,,,,,,,,,2012
0.00117015142094908,-0.851250202644114,2.0854682372052e-06,0.0299393165215709,0.956265015591108,7.81842220469294,PLD,0.830799584357398,,,,,,,,,,,,,,2012
0.000551369542597751,,3.13426637146501e-07,1.30756267103685e-05,0.291760708438282,5.84249564773383,PM,,0.0301117077141509,1.52855272211522e-05,,,,,,-0.0146492478888701,0.698236578505359,,,,,2012
0.000335790695052308,,1.52430600849858e-07,2.30081795410048e-09,0.998999941905323,6.93090155890795,PNC,,,,,,,,,,,,,,,2012
0.000396690457306915,0.078463392913301,2.83391483822132e-07,1.85297750867675e-06,0.998993245671417,4.1365050336682,PNR,,,,,,,,,,,,,,,2012
0.000288914639871029,,9.65293842984403e-08,0.00220033300004838,0.989056728065724,12.8709599094256,PNW,,-0.207400261272348,0.0171442612693835,,,,,,0.187492822366053,,,,,,2012
0.000396052140966434,0.364200572096722,6.8348538468191e-05,0.133417326616177,0.651138528947744,7.28392845702269,PODD,-0.406855720155326,,,,,,-1.02355859148927,-0.0475467242191268,,,0.941997418943809,,-0.0872219265757698,,2012
0.00157906112768485,,1.34845829305755e-12,1.79308776982491e-05,0.998584584024015,5.58865384885305,POOL,,,,,,,,,,,,,,,2012
0.00173452430990529,-0.112234443197636,4.25428866907574e-05,0.0181020101052142,0.681547218575149,9.26030280311231,PPG,,,0.106382694912491,,,,,,,,,,,,2012
4.87681439720031e-05,-0.0868216600174845,4.3351452231364e-08,2.66468283078776e-06,0.998995673212231,27.5719898860486,PPL,,,,,,,,,,,,,,,2012
0.00138998132785774,,0.000253858380379676,0.141195747617779,3.54915323338976e-11,6.33396817388298,PRU,,,,,,,,,,,,,,,2012
0.000377341068067943,0.00509489387091216,1.56646493972556e-08,5.1479212117531e-07,0.998999410259585,12.8426908499484,PSA,,,,,,,0.0622365046558519,,,,,,,,2012
0.000486373354377302,,1.7819216259686e-11,0.0128644132393103,0.985261797777355,2.84913209812362,PTC,,,,,,,,,,,,,,,2012
0.000436664253051712,,1.5147425309656e-07,3.62368069698425e-10,0.998999892269715,6.10336116022693,PWR,,,,,,,,,,,,,,,2012
0.00124520697608889,,2.11146938895804e-05,0.0650456787556858,0.896215481096668,70.7951230297406,PXD,,,,,,,,,,,,,,,2012
0.00122604235407323,,1.51693941783982e-05,0.122242444282862,0.834438440967747,3.9133610356168,QCOM,,,,,,,,,,,,,,,2012
0.000993075323253644,0.097727356466764,5.40581199563056e-12,0.0135916447716712,0.9833434183555,10.380896874656,RCL,,,,,,,,,,,,,,,2012
0.00107570248592821,0.0800328724085988,8.13902229783741e-06,0.168151010022481,0.761230604477248,20.0169776669387,REG,,,,,,,0.105084287729055,,,,,,,,2012
0.00342867231356701,,6.06646815050991e-06,1.20058448139673e-07,0.991455671569674,3.82429478970856,REGN,,,,,,,,,,,,,,,2012
0.00221533869545011,,1.03118190523928e-07,3.56517633529603e-09,0.998999987282804,11.1142151339575,RF,,,,,,,,,,,,,,,2012
0.000561178340508376,,5.90979097587373e-08,5.23896482664019e-08,0.998999928246177,5.31818381073569,RHI,,,,,,,,,,,,,,,2012
0.000622091741693083,0.629969753104646,8.91670916948341e-13,2.60417799804135e-05,0.998841667814689,5.38367478320729,RJF,-0.645522274148932,,,,,,,,,,-0.0396594265755296,-0.083474647769705,,,2012
-6.4330549413989e-05,-0.855703487989688,4.41921971550692e-07,1.10713596498666e-08,0.998999714557495,5.89530164787779,RL,0.885372427300044,,,,,,-0.860932688983167,,,,0.829292131198853,,,,2012
0.000877995837491581,,2.05085287961299e-13,7.86881187523522e-06,0.998376395531852,3.89708338735132,RMD,,,,,,,,,,,,,,,2012
0.000610931870149952,,3.65378518922389e-05,0.135568760503867,0.742815740503057,7.40133124875437,ROK,,,,,,,,,,,,,,,2012
0.000117429804977384,,3.76930165799427e-06,0.0535121073062193,0.921878348802355,9.58627206262552,ROL,,,,,,,,,,,,,,,2012
0.00076371812092243,,8.14758414889766e-06,2.84387671982339e-08,0.877704319383124,5.60645573350445,ROP,,0.146488497875981,,,,,,,,,,,,,2012
0.000757873573022059,0.422655539830389,5.78745355126119e-07,5.63315574695959e-09,0.998999907321869,3.89649045114261,ROST,-0.493186167755605,,,,,,,,,,,,,,2012
0.000753270721877356,,4.02092085628008e-06,0.00795412432906119,0.955027001756982,3.27447620411325,RSG,,,,,,,,,,,,,,,2012
